att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47
0.18459748681099425,0.20926689736213627,0.3021491042445762,0.5180541581200973,0.6800186714890563,0.5342429797207682,0.26638117318109455,0.3989747522653699,0.4511385111702772,0.4663813003362989,0.4530016749581746,0.39996047851986793,0.41070974335602906,0.21036178536167327,0.29596083831247516,0.4634050406902691,0.7239662270931759,0.6342539817423607,0.138425982427764,0.42391485529094114,0.45176280505616245,0.46536537189793314,0.3493628164440519,0.282223937687886,0.28992063170667903,0.4231269447572243,0.6705891025987973,0.5958404701551641,0.03835050749888489,0.4351827066444369,0.4569881259501702,0.3169894177425396,0.1658692719630461,0.4021290028573071,0.6273474658680044,0.48710114666362014,0.5505964663250317,0.45466613532799033,0.3154998033035439,0.12346115639220226,0.6010338175463182,0.4027196760047171,0.5783183192670676,0.3177915482799283,0.18957616695807922,0.3626303096888298,0.3712898252093746
0.259030507220791,0.13026503585641191,0.41047124183232786,0.4638731211433383,0.6321469637924748,0.3283915711347738,0.7173160898815868,0.2303829468506943,0.2330247678002314,0.5932732358580103,0.49200425551490695,0.11766784229041737,0.24730666235773202,0.12120014639512353,0.3963217218971433,0.40761128635069394,0.48004863923690283,0.5203587973697635,0.2811873914840879,0.2212619406598245,0.5696221418915461,0.4959337574799477,0.12286295091611735,0.4934757089728076,0.3833865410337509,0.37434290106728474,0.34572233431549215,0.8062693001814251,0.023426031069161805,0.5462013797733827,0.47302273424370744,0.20376130206082474,0.2416177557282724,0.36053197166443085,0.2674724049133346,0.7768266045432429,0.0895220740892477,0.4596502961021556,0.23788826563946713,0.2559517032909273,0.2226741702428826,0.6867596721925948,0.2748085677657983,0.24980835459258247,0.557385389359248,0.6319667869443684,0.17052529744433342
0.5274271772590751,0.6581310904672891,0.6507309556626224,0.8060463179271433,0.6599604312046202,0.4233065374345343,0.7213691305153709,0.09497278798107779,0.0822015078972158,0.07481524781063656,0.19225043653064133,0.19709740695672515,0.10608167515352514,0.6222345747190295,0.635761269462658,0.7306781813395352,0.778558222686501,0.36505737860343784,0.5794384383257352,0.08392943712773293,0.07619644555827146,0.1099720046570021,0.14180724154542082,0.2828805823351234,0.6218228812686767,0.6784443724588188,0.7671480581002171,0.3054589892121896,0.3544301585644297,0.0721021297246887,0.058074536050569524,0.11212327054226456,0.6332249242564786,0.6475212656105301,0.7455036256494231,0.3387831554315368,0.15517347377796645,0.031215792140315005,0.09730586179451518,0.6764056205117002,0.7314369016834629,0.3189276200859284,0.4345631513243035,0.08535995055189648,0.5737553364272799,0.30934051479743907,0.3149984018011682
0.07404661304138181,0.05397264727905402,0.07644784038894085,0.13327406074249967,0.2205016963966192,0.5549382499572224,0.1268739438879349,0.09083507604825981,0.10152657839465555,0.0332545131202092,0.2592769448215739,0.37959738309057467,0.37136972124732426,0.04961811527822816,0.07950581443142504,0.14087930636527765,0.11800405071847914,0.12061074276731269,0.21376340338573663,0.09036339719614069,0.03927097926439396,0.20479166388956646,0.29740848954759924,0.3349718036033461,0.07693772914740098,0.13377445405085198,0.216484455293249,0.5191758578685147,0.19455901041859608,0.036514837256559185,0.16748811842315922,0.24143089042315602,0.2760334180752198,0.1334188069997199,0.24748088540234972,0.6344527844576707,0.4163882795279778,0.14852004616366554,0.21178980730689856,0.26396930471142804,0.25611564391426184,0.5695378012531092,0.7189217010984621,0.19072853347453464,0.259203743505208,0.5147538781910994,0.6906952617175788
0.01363173223462068,0.2332310051709645,0.401451628966739,0.2558021301649822,0.22611983418982673,0.821675520192593,0.3261669523980507,0.126746040901084,0.23322497482795018,0.2614557800723158,0.16024025966408065,0.18277546927562455,0.42627639781718324,0.215399976132872,0.37892616473471047,0.2390572851355923,0.35788550618975645,0.8516057110324452,0.02584346342260797,0.2132582743830157,0.24938961543745797,0.19485740420323147,0.17192509234841835,0.14327554483772145,0.35944065025163835,0.22039310776842688,0.36855792430597917,0.7148844058271644,0.22280987916647454,0.23291106072007697,0.2000743095981901,0.20685803705455788,0.07420303576096811,0.21366821756737198,0.3534148232943174,0.7010729016290025,0.07243359503068082,0.20160704751540395,0.22624356226856576,0.13716108794931067,0.3382134235658765,0.6663517464316666,0.4304135395219028,0.2320418542302452,0.20416365975585193,0.6398036066866726,0.4349294189384041
0.20517470793121897,0.26579687834032273,0.3458990892583521,0.5821306347177123,0.5230685321564483,0.18796496249461286,0.2614451171702598,0.09490227013668731,0.06140511733791257,0.04472007594577266,0.15241513463446113,0.3117726870897924,0.6084917923526039,0.25464971771053385,0.34398501816271143,0.5425841254232399,0.7583079791934447,0.1550982549456566,0.3044272014753982,0.06570712807151408,0.04946687460508887,0.09329158106064327,0.15803245739921867,0.5822689002356459,0.33712138017914844,0.5033757753230117,0.7741543402158751,0.6986613520148066,0.2817561995921006,0.04852933158890307,0.06940644157722174,0.08984982371302737,0.5214436049033873,0.479053670306115,0.7516108603760507,0.7687031842689135,0.07064589710965827,0.0645116491026939,0.06758859930041557,0.39095874966978406,0.730937497406003,0.7068323919251549,0.3517297247405146,0.05659470754110753,0.29558014575354197,0.6610082351438566,0.2501176089872831
0.020021029307252032,0.2330606049904803,0.3411742965576089,0.1217927871350031,0.20585923369597497,0.38994024868304233,0.7524939819818816,0.28082829704561363,0.20702077923339657,0.027623398382691684,0.09048268066993244,0.8585656625071258,0.25515943655656476,0.20390286496018725,0.3102661046753256,0.11158196354746878,0.3647829696655852,0.11003486671652737,0.2862227275869519,0.1874080480105434,0.033702155900886994,0.1170576301107215,0.4870784216031657,0.4219265630067044,0.2857933955433432,0.10134089312069333,0.37187244906069933,0.491261709314218,0.013582914902151464,0.029145898597474573,0.14493253913716972,0.2323059704482856,0.5321629161722352,0.10247997718640232,0.3509367498091402,0.613149709752557,0.18924363364666785,0.16174861038426971,0.11798108861361492,0.43572510302532064,0.331554015665038,0.568934953956459,0.32580543539176327,0.0714935049099184,0.3066002792954762,0.5286713628316898,0.17891442013549053
0.20664695308632092,0.3044274588282179,0.2870239665816577,0.2800934782623627,0.5720017474608885,0.3572042972422621,0.5567731583831091,0.28639711579781835,0.24019855748633512,0.03251264029740958,0.352632061069492,0.41247884980372274,0.12988762156670175,0.284950542545274,0.286642172852254,0.30487888474593455,0.672469156276266,0.5517944357516616,0.17592019924939892,0.22506276201695774,0.05585491294662393,0.27075900199002934,0.39173404340348505,0.13707404787141073,0.28204661843663004,0.30241565924209624,0.6623275532396962,0.9003660928643775,0.029727277085067352,0.06288578486203796,0.20571577334174157,0.3213773839371299,0.2702782919187199,0.302391377039499,0.6377617164431554,0.8819027458571067,0.2082146630809833,0.16775298965174837,0.2776838968808663,0.2528934843068012,0.6190734441418091,0.7886984251722766,0.3835407700712246,0.24870718208830275,0.1965238630563112,0.7292765031926584,0.272587129310506
0.21340153785130067,0.31224467199587735,0.19730836492737364,0.2230486252213644,0.5189428108738136,0.36510710924648593,0.04840787560588559,0.25837869068857516,0.32424646364325715,0.20901523537887423,0.12457889846670207,0.3093986910827543,0.7136819780628715,0.2897585027300306,0.207047915683649,0.18699618884989114,0.6298047010861526,0.1081113743040879,0.24162929420268497,0.3037446808046214,0.22050336306706597,0.05743764739498277,0.3007495698509618,0.5148770080039364,0.2094884228792261,0.17166439805044784,0.6069822279315392,0.4504935999056925,0.32888753431485324,0.2190192856046752,0.05460275546045545,0.2406217399259099,0.5439553357079514,0.17212435119211966,0.573182029019777,0.6056525278532908,0.0727556439873781,0.07557824544912953,0.209433279287184,0.5278281826198363,0.548859034475861,0.5864053977204846,0.25472565020120613,0.19309236344269862,0.45759545736779966,0.561114697294972,0.1678426603294747
0.05923288495339874,0.0245586346568809,0.036236032974252715,0.10072600148096741,0.30187898824644,0.4193029845388083,0.0062168935873984565,0.047918040451800085,0.19512388834477357,0.3718340559847976,0.550438394420811,0.562456903859761,0.4138550776187015,0.01591968144888805,0.043043684857366,0.07047365843722299,0.23282887618507608,0.24166077995699162,0.20187038257095025,0.17306276908403145,0.32325479669382867,0.43435569666400997,0.289351403232172,0.5207048042904632,0.04412962553694107,0.04821544478608749,0.23517661671615805,0.4284048419670057,0.22997829960681204,0.2840263256809024,0.3464052584788584,0.12010471672480263,0.611865762804716,0.04325405017161433,0.233087281253789,0.5122782093501974,0.17356855825542025,0.2964871723746786,0.044390126314575416,0.7408874682274948,0.22818514737597517,0.4606358803741845,0.44766944298582184,0.0212809331235427,0.7815833038408637,0.41977642752086675,0.3566540113961483
