att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64
0.163496866344923,0.36926753541917334,0.23236342863298087,0.3842446273956645,0.4701501308275372,0.6949127573172118,0.6918068895904986,0.7077536832809882,0.4483508943926085,0.3116633200681153,0.538810830622964,0.5869451892701006,0.3252387259039166,0.676542565756232,0.39576350278871447,0.3535221329297653,0.7620988737519307,0.6452580776280629,0.39357181829234467,0.30520670267030725,0.6666029668833093,0.4115886630940971,0.48954641043051683,0.5741525062407251,0.30150740767106454,0.11419305179475225,0.22290877958601016,0.6782670444039138,0.5885303123504583,0.6379740670879985,0.4137864610725806,0.4890981883274621,0.5165492784185994,0.39781816143418136,0.33138092013811526,0.8348165679153834,0.5030858937386715,0.5161252523226272,0.4416582688548929,0.6822469614911028,0.6595152572259182,0.6133666258599204,0.23318367826388367,0.07398719501231293,0.325737446902859,0.41059893160326183,0.7092472937212987,0.3620607877720562,0.49428835191086906,0.3285615507141118,0.6002131446414652,0.3320217855994103,0.6620109109472919,0.26791970937051296,0.4367702234326016,0.6998418638774944,0.4036482982748891,0.533948962119792,0.3910508554064074,0.5117800040765478,0.36147073063701074,0.5009577295709249,0.7520671368841495,0.3644621217882966
0.8696886856731383,0.7422771001863179,0.819910642504543,0.4480255578712315,0.2859527359189161,0.2955981285270136,0.5319736227670199,0.6416438118438507,0.5986976692061916,0.7382435264276397,0.3297130969382616,0.4877952254879424,0.5094430666902567,0.4999036207723158,0.21141531411100814,0.464833400935744,0.4273925366960858,0.26934653302868583,0.7457746558563055,0.4218941597686537,0.6694280440029546,0.5458047250304138,0.5054032130252138,0.4452086239729203,0.5317685138302484,0.6344848446329481,0.470374219505984,0.40634009466660415,0.6348117985268441,0.5529122516650533,0.25619230393644343,0.5950708716624729,0.6946530387785972,0.5974728706640078,0.3795026446227129,0.2769111036192279,0.628862958253525,0.5604992292911881,0.5010164446365017,0.4651193126033086,0.44694753875787174,0.7108976669882544,0.3376177490265962,0.4972613665997804,0.5018147914343187,0.43876038255495825,0.31618206329116383,0.7680037054468252,0.5804273644519535,0.5191341743119335,0.6252474722138507,0.5772176985988104,0.7017185624585329,0.666168690544243,0.28583231093155925,0.30132607948315265,0.69280941771285,0.85636431402866,0.6327637374381555,0.16186136769060028,0.47693529799031553,0.5024757409216638,0.5521236972379246,0.2874625634772541
0.11389210380569581,0.3772375102615632,0.40476420406383495,0.18569855806063862,0.3087129541448408,0.7602978851581611,0.7495033328975287,0.2942701839869705,0.46185358894015455,0.4690802304772008,0.5782909643343513,0.8785209640616694,0.574625601354899,0.5429017415364853,0.4816394727667318,0.3640055245430682,0.4121997407586496,0.4234634996553901,0.6473511923915148,0.795691773711015,0.5025640417569375,0.5364929604232825,0.23071726661420688,0.6066185632549361,0.5697058287805123,0.36721337799079407,0.6630362031996399,0.25184267448118064,0.6357789349818004,0.7017193517974856,0.4007796006477419,0.3214897653353538,0.6835670032581936,0.508723834607752,0.5607210421017729,0.42510843144492244,0.3052220577343153,0.6303122373154681,0.514512653700797,0.5470575693135984,0.8228226510231819,0.4984040954650408,0.25936094605912585,0.5379230323396955,0.2956354783809575,0.7391193289578376,0.7046451495061159,0.7099289175452247,0.5993570479845476,0.5661090944068647,0.45261039137937603,0.32745023501563975,0.948122314103484,0.28653830018529725,0.5033529143607405,0.7094944405472992,0.6469246902231376,0.6449343945874608,0.4250988396162354,0.36128122968897247,0.3028446686648813,0.45742211476774697,0.660772358768983,0.4424606670540243
0.4547265829126703,0.5135704559496194,0.42679567396829843,0.7215569253065651,0.5623237787011969,0.4226106781110901,0.23102127192865296,0.3849431959728782,0.4474846041470738,0.4337639182873926,0.41880102983917783,0.47446846646166313,0.5504730674454998,0.29687476762452125,0.4639100569570758,0.5209940518385949,0.5775474066773782,0.7338667802394769,0.7178445747939354,0.7843795018809452,0.2457171575407835,0.32853633084410694,0.33813765678946883,0.7304114465244917,0.4251043036314616,0.6127120636085476,0.3188481179860446,0.5004401471432924,0.5021835818102348,0.4102415290706129,1.0,0.44823742735404215,0.43167472152703057,0.5636699771754661,0.4566361745903591,0.44133207176284484,0.4995337849412113,0.46463737856799986,0.7317039328694552,0.35390151648504375,0.6320635694038558,0.4026660720747712,0.6006716480899115,0.7378432070053204,0.6481700998005522,0.4976424926838894,0.2260837308076089,0.5909490960900294,0.570685166533111,0.5819776443282199,0.52821424192961,0.6200766986817621,0.49808936899724593,0.5376945912059277,0.7587480770939126,0.3172239741377014,0.3082449661245563,0.7058413225856921,0.6741284655063275,0.5959395585891801,0.48089271569180275,0.46451690591566025,0.69753824939432,0.4926014938931792
0.3327620302385464,0.31826973793973934,0.5357849027456376,0.5327852281218783,0.7300144992944961,0.2671948261169549,0.7522634767281621,0.4720867601789569,0.06584081159796656,0.45167580737899193,0.49553702421668877,0.6532835374916616,0.4849662220035091,0.5016389283230622,0.2501943049600355,0.5419903907813628,0.40297286078736544,0.36009852360738054,0.49424649114868857,0.7258914591615963,0.6155994635544548,0.5912489005940659,0.6755787074130569,0.44980720809923697,0.3450810443898785,0.460093935338308,0.43907824352286395,0.5063301929486791,0.5921437345858216,0.6164922760067071,0.4341290787001873,0.5394716019837598,0.8014083408878727,0.424943002256089,0.2661608497554564,0.5370725617541323,0.7125697385967291,0.5702276556073734,0.600335272008583,0.4190759950499174,0.7154341506890298,0.8032916345817824,0.4565722871193556,0.18978925209524694,0.3222185299083238,0.4203058502935877,0.46647323740083946,0.34405100487331525,0.6613552740620944,0.6847236520196297,0.6070245241964729,0.5910809316679408,0.737083095054536,0.4372399600580904,0.44565390699704194,0.22436806907225915,0.6127963410211923,0.5632196769709793,0.6514733807043886,0.3964389955358139,0.7450504160789637,0.6935981939484162,0.6513469149398651,0.2446731693304659
0.320351793675394,0.5636588008297648,0.4317142931251964,0.6966526538452875,0.2611083116040134,0.4777019586144537,0.6924476163372562,0.6637211797475528,0.19252746886047545,0.7126869407973766,0.7157820316521071,0.880635573469451,0.3975830981698015,0.3451777237683028,0.5905871448557436,0.2809464675032112,0.5186933106271834,0.5644547048492105,0.5784664907273794,0.637303696988606,0.8349089078364377,0.44479004702492636,0.5835729655856337,0.7299975769182613,0.4191300166672181,0.21642986121081914,0.74642131243459,0.26842966970355964,0.2805167102191306,0.7419951035311878,0.3624645372535801,0.43606268311060187,0.39863510230221605,0.4056037386162844,0.8113154517713157,0.6061831431841087,0.5784838403411604,0.5593793797066323,0.5649366806866221,0.6449507337627106,0.5511217731278927,0.5541255626342448,0.3904961038846631,0.02040498864694723,0.3307486412783057,0.6927400934181744,0.6592351741083013,0.5515164978846385,0.645687489456777,0.3204047472488769,0.7456643677995429,0.4089974541302307,0.8171643516529596,0.5283319531589515,0.4031981500770897,0.6467902066186578,0.22504579415186465,0.6847882279081798,0.645056988697422,0.5756231328528522,0.46174527864770853,0.5218677979236253,0.5042722917070078,0.3370022528649062
0.5461953127077573,0.6307794789425792,0.6899726528599219,0.834053936564026,0.6130612574992489,0.3662580245617342,0.7211786449550293,0.23495642235269232,0.35686090889153804,0.6374183781941882,0.4076673655372067,0.4233570808984712,0.4132953867017172,0.5871850418242752,0.2587316690832415,0.43424090882970146,0.7518099265573923,0.5993367096639343,0.667979419131282,0.4553012443365469,0.36357245796233645,0.579886403579497,0.6981671001439358,0.48934210890194024,0.6119118077899108,0.5829038567346373,0.35212776330012496,0.48902235690882495,0.44121668769135547,0.6489415530058698,0.5516269085472257,0.44173139812828005,0.6762708140948321,0.6060935732980697,0.42154360601393837,0.34862337304809854,0.4135733986636903,0.47693673374145085,0.5191166277070695,0.4722287041740906,0.42514572445208787,0.47754540325519484,0.3769461116209668,0.6339864633425544,0.6953316777194126,0.3593045731207884,0.6263425080750482,0.5445192378789272,0.3960403626148742,0.4507234512561218,0.4700148526035881,0.42737002759528003,0.494494472881079,0.6677463958895414,0.5876806230231417,0.6937380112891333,0.34963480539685876,0.603078129970119,0.6511296465275963,0.36005802885017923,0.43315727685294236,0.46510772302003967,0.4325341866318076,0.44901455574818316
0.6432210046426712,0.8995823896003472,0.5069150682613732,0.4481983245840765,0.2605490233060916,0.28202301391035967,0.7367673039918627,0.6987189491307286,0.32483087501913277,0.7986159080190821,0.4176401011755479,0.5259982002936363,0.11358773019346213,0.38868684254561303,0.7916278914365609,0.4278076596090113,0.4754575441719313,0.4998561925083036,0.5648075285963211,0.314330812604569,0.6949121770525796,0.4926807549849641,0.532398185167859,0.6769087355721725,0.33525907180272324,0.4732425015522872,0.6099427987961508,0.24091298452893373,0.43860640881474794,0.7509854268040912,0.15063470457560202,0.22561605612838287,0.3846893153765186,0.4534121894172972,0.463549376854602,0.3127448381401172,0.6720193093742333,0.5532408577980084,0.6659966266538371,0.5046992318612171,0.3710808881544898,0.6820713807413885,0.33693553934113757,0.2330850409867981,0.503483255550476,0.4791566144776134,0.393236468654736,0.6076020316776775,0.7889975725143699,0.4356145821423268,0.49844810997181055,0.3793503360504551,0.5831413401733346,0.4134613156850757,0.43059971265714014,0.6118011038384104,0.4674425178913419,0.5702757364983799,0.6366163567068881,0.2987559462883832,0.7927062060702343,0.677683775968593,0.5893483236335195,0.238370886174406
0.3509907273522342,0.5559716724736793,0.500481717097781,0.8383660352760745,0.35585401770226294,0.17162476262948478,0.48472715727643384,0.6833734117000532,0.4199827816686193,0.9474677506575058,0.5550723690540867,0.5702547523457002,0.4715304681878006,0.5179656102387256,0.3564680437103691,0.40145085685822174,0.4125004366991873,0.732159360278906,0.4148913171364041,0.6744919364648845,0.7798449592886203,0.6046254989169675,0.6421494457300879,0.718343106172916,0.5649299846495823,0.38932663476032714,0.5618589094443048,0.5663150000620276,0.5870174524366945,0.5869584831939233,0.33907110178427624,0.5957359732313976,0.5300768327042314,0.7768209403344675,0.6130612767450022,0.4582374502057637,0.7135576311440033,0.35748251555885935,0.733010284568779,0.6730685815937354,0.4695113176040318,0.46016376704266926,0.2647773671832363,0.31357239926762875,0.6652130697953424,0.7694007524735188,0.7187451184336456,0.7377984464859326,0.43769449307233727,0.28899956526323034,0.97082200343651,0.2536411832071068,0.8649357970459962,0.352412997354272,0.3353614047008056,0.47033667238074606,0.5038101577964698,0.7035700405977041,0.2384326945490146,0.5617287713121402,0.7078666297349819,0.6797051459726546,0.6211367479918144,0.35392323282408383
0.16738007075956501,0.7017563380655618,0.2680839648979136,0.34195499866391754,0.2525955089415347,0.3851203831144528,0.5464023703724652,0.2587672019323109,0.5210134500343043,0.2589756545973581,0.3222588727086045,0.40105659394038257,0.39901788993413395,0.36510202923696033,0.35782125642338136,0.5713310278162917,0.3784076771395582,0.7254097779519961,0.5090884757844134,0.51618339768605,0.5291932246813126,0.5120986078067852,0.6298209516398282,0.566210682324963,0.5148063096800543,0.5560820352546197,0.5133599617267282,0.7177556710934179,0.9608090816722914,0.6229110013627217,0.574497314962625,0.36172300990733464,0.46917196342685974,0.7111773196333631,0.39650098923986765,0.5175289178312781,0.4225312320036321,0.12418384269732108,0.5249685994841601,0.3515235013929596,0.9027967373208317,0.4920168188703298,0.4847180637917386,0.6053172675739011,0.5973723950388959,0.669165170738848,0.5460881514132551,0.4653490763739372,0.33930277971432515,0.7774400029148466,0.19566204706192486,0.8110464525689149,0.2920544490224678,0.4284860884808339,0.49817698595909127,0.7523524491891194,0.4913032406814029,0.4026994257850518,0.46059563603933684,0.5849645763103953,0.675590315066914,0.4478199175000843,0.316570491055318,0.6105597128915644
