PERCENT_PUB_DATA,ACCESS_TO_PUB_DATA,COUPLING_BETWEEN_OBJECTS,DEPTH,LACK_OF_COHESION_OF_METHODS,NUM_OF_CHILDREN,DEP_ON_CHILD,FAN_IN,RESPONSE_FOR_CLASS,WEIGHTED_METHODS_PER_CLASS,minLOC_BLANK,minBRANCH_COUNT,minLOC_CODE_AND_COMMENT,minLOC_COMMENTS,minCYCLOMATIC_COMPLEXITY,minDESIGN_COMPLEXITY,minESSENTIAL_COMPLEXITY,minLOC_EXECUTABLE,minHALSTEAD_CONTENT,minHALSTEAD_DIFFICULTY,minHALSTEAD_EFFORT,minHALSTEAD_ERROR_EST,minHALSTEAD_LENGTH,minHALSTEAD_LEVEL,minHALSTEAD_PROG_TIME,minHALSTEAD_VOLUME,minNUM_OPERANDS,minNUM_OPERATORS,minNUM_UNIQUE_OPERANDS,minNUM_UNIQUE_OPERATORS,minLOC_TOTAL,maxLOC_BLANK,maxBRANCH_COUNT,maxLOC_CODE_AND_COMMENT,maxLOC_COMMENTS,maxCYCLOMATIC_COMPLEXITY,maxDESIGN_COMPLEXITY,maxESSENTIAL_COMPLEXITY,maxLOC_EXECUTABLE,maxHALSTEAD_CONTENT,maxHALSTEAD_DIFFICULTY,maxHALSTEAD_EFFORT,maxHALSTEAD_ERROR_EST,maxHALSTEAD_LENGTH,maxHALSTEAD_LEVEL,maxHALSTEAD_PROG_TIME,maxHALSTEAD_VOLUME,maxNUM_OPERANDS,maxNUM_OPERATORS,maxNUM_UNIQUE_OPERANDS,maxNUM_UNIQUE_OPERATORS,maxLOC_TOTAL,avgLOC_BLANK,avgBRANCH_COUNT,avgLOC_CODE_AND_COMMENT,avgLOC_COMMENTS,avgCYCLOMATIC_COMPLEXITY,avgDESIGN_COMPLEXITY,avgESSENTIAL_COMPLEXITY,avgLOC_EXECUTABLE,avgHALSTEAD_CONTENT,avgHALSTEAD_DIFFICULTY,avgHALSTEAD_EFFORT,avgHALSTEAD_ERROR_EST,avgHALSTEAD_LENGTH,avgHALSTEAD_LEVEL,avgHALSTEAD_PROG_TIME,avgHALSTEAD_VOLUME,avgNUM_OPERANDS,avgNUM_OPERATORS,avgNUM_UNIQUE_OPERANDS,avgNUM_UNIQUE_OPERATORS,avgLOC_TOTAL,sumLOC_BLANK,sumBRANCH_COUNT,sumLOC_CODE_AND_COMMENT,sumLOC_COMMENTS,sumCYCLOMATIC_COMPLEXITY,sumDESIGN_COMPLEXITY,sumESSENTIAL_COMPLEXITY,sumLOC_EXECUTABLE,sumHALSTEAD_CONTENT,sumHALSTEAD_DIFFICULTY,sumHALSTEAD_EFFORT,sumHALSTEAD_ERROR_EST,sumHALSTEAD_LENGTH,sumHALSTEAD_LEVEL,sumHALSTEAD_PROG_TIME,sumHALSTEAD_VOLUME,sumNUM_OPERANDS,sumNUM_OPERATORS,sumNUM_UNIQUE_OPERANDS,sumNUM_UNIQUE_OPERATORS,sumLOC_TOTAL
0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.2,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022900763358778626,0.08453330570807002,0.08688372093023256,0.0010940460588002882,0.011363636363636364,0.018083182640144666,0.165,0.0010939536615859335,0.00961633172619153,0.016355140186915886,0.019174041297935103,0.05,0.21621621621621623,0.027874564459930314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04918032786885246,0.15231218386376771,0.13328700784973485,0.004475192489909656,0.035319205298013245,0.05323868687353804,0.19182955304779858,0.004473973584738141,0.03093174921880194,0.04597700689655172,0.05780347126532796,0.0915395291945037,0.3108808354586702,0.05920800101682123,0.0,0.004784688995215311,0.0,0.0,0.008756567425569177,0.012254901960784314,0.014534883720930232,0.007782101167315175,0.01803103599924609,0.009646100057851449,0.0004467778382608599,0.0038058991436726933,0.0053705692803437165,0.03322054752383882,0.00044665614316341615,0.0033105126803894187,0.004505519261094841,0.005940888162780335,0.00989010989010989,0.021691973969631236,0.011450381679389313
0.0,0.0,0.625,0.9999999999999999,0.78,0.0,0.0,0.6666666666666666,0.536036036036036,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.2,0.3333333333333333,0.39655172413793105,0.27272727272727276,0.0,0.5,0.27272727272727276,0.24999999999999997,0.4,0.42748091603053434,0.2783072619910908,0.8050232558139535,0.2939030431044295,0.2803030303030303,0.33001808318264014,0.075,0.29390278775303913,0.2786021149615725,0.29205607476635514,0.35398230088495575,0.325,0.7297297297297298,0.5714285714285715,0.5532128580708375,0.42148759633904803,0.0,0.5629921038192085,0.4214876172392601,0.42857144740973396,0.3797468546707269,0.6639344262295083,0.504346151214404,0.8376487820375569,0.8129267235184793,0.675496688741722,0.6987577652151867,0.0639431843492662,0.8129261487416333,0.6725660971123374,0.6482758620689655,0.7304913315910154,0.5416088810674803,0.792746130419609,0.7231833893352172,0.056862745098039215,0.0354066985645933,0.0,0.10236220472440945,0.03502626970227671,0.0392156862745098,0.03779069767441861,0.07003891050583658,0.03980370393639226,0.04041426667002038,0.0541053291773828,0.048525214081826834,0.04699248120300752,0.007382343894186404,0.054105306161903274,0.047988202582629993,0.04235188105429151,0.05005198277142433,0.03901098901098901,0.0368763557483731,0.08015267175572519
0.0,0.0,0.5833333333333333,0.33333333333333337,0.81,0.0,0.0,0.3333333333333333,0.2072072072072072,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.2,0.1111111111111111,0.10344827586206896,0.15909090909090912,0.08333333333333333,0.06818181818181818,0.1590909090909091,0.1590909090909091,0.07999999999999999,0.17175572519083968,0.22221071169584583,0.5034418604651163,0.05381484331865748,0.08333333333333333,0.11211573236889692,0.5,0.053814872449658185,0.08157402239222511,0.10747663551401869,0.11504424778761062,0.15833333333333333,0.5405405405405406,0.1951219512195122,0.13734939924517348,0.173553716139608,0.05217390396975583,0.04330708490916988,0.17851240259545129,0.22417583402970703,0.06075949674731629,0.24098360655737705,0.31854651507954307,0.4010600329992174,0.09990055804414176,0.18013245033112585,0.22892635355621357,0.3261102401812576,0.09990096606046059,0.1826607273452563,0.2193103448275862,0.2349710989450032,0.25936199938442717,0.5222798035705659,0.2410611297784057,0.03529411764705882,0.04210526315789474,0.017543859649122806,0.01968503937007874,0.047285464098073555,0.06372549019607843,0.03779069767441861,0.06355382619974059,0.0628503417031406,0.048375128908116814,0.016622508590282734,0.03235014272121789,0.0384890798424633,0.09412488465087666,0.016622575559026912,0.03258252246645212,0.03581887812570399,0.040249517302836775,0.046703296703296704,0.06073752711496746,0.06904927133934767
0.0,0.0,0.3333333333333333,0.16666666666666666,0.22,0.0,0.0,0.3333333333333333,0.04954954954954955,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.43906131718395147,0.8,0.305205047318612,0.0,0.5,0.16417910447761191,0.3049645390070922,0.36624605678233435,0.16666666666666666,0.6666666666666666,0.2,0.8,0.3333333333333333,0.0,0.022727272727272724,0.08333333333333333,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.04961832061068702,0.10597741634724955,0.17674418604651163,0.005347694672388238,0.022727272727272728,0.037070524412296565,0.25,0.005347848446962644,0.023089298658133407,0.04439252336448598,0.03687315634218289,0.09166666666666666,0.2972972972972973,0.04878048780487805,0.0,0.027047354924837112,0.04743077435986533,0.00787400756401545,0.027047306679249816,0.035964001580835236,0.0,0.09239940983606558,0.21249085153938616,0.2515659874608395,0.013829672310439153,0.05779602649006623,0.0929257109013766,0.28968180805748067,0.013829478572880924,0.05892499878110941,0.09028213793103447,0.09458749449302745,0.14147019257811533,0.4408855428162807,0.08535179103725077,0.0,0.015311004784688994,0.017543859649122806,0.003937007874015748,0.02276707530647986,0.03186274509803922,0.029069767441860468,0.02680501513186338,0.04611770783159864,0.0333777699524612,0.002531239529910965,0.011417697431018078,0.017185821697099896,0.0919717010150723,0.002531203463819302,0.011561968698767381,0.016219869339941427,0.017822664488341005,0.028021978021978023,0.05639913232104121,0.02914642609299098
0.0,0.0,0.29166666666666663,0.0,0.75,0.0,0.0,0.0,0.02702702702702703,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12068965517241378,0.11363636363636363,0.0,0.0,0.11363636363636362,0.11363636363636362,0.0,0.17175572519083968,0.23992541178908108,0.2945116279069767,0.0357289242348397,0.09090909090909091,0.11934900542495479,0.335,0.0357291694375726,0.09259081529823888,0.11915887850467288,0.11946902654867256,0.24166666666666667,0.4864864864864865,0.18466898954703834,0.1526104436057483,0.13223141930196,0.0,0.0,0.13223137627211162,0.17582413959666549,0.0,0.19672131147540983,0.30373986027188066,0.3084542652106306,0.06790993469592563,0.1545245033112583,0.18367346971370624,0.22202459041726125,0.0679107017489054,0.15215448174988366,0.18850575172413794,0.1806358357821845,0.26444753895518064,0.46632125318800527,0.18819684270312148,0.023529411764705882,0.020095693779904306,0.0,0.0,0.02276707530647986,0.03186274509803922,0.014534883720930232,0.0311284046692607,0.03595736214948378,0.022323112910933925,0.0067797427458800375,0.01665080875356803,0.018528464017185824,0.03844970778222086,0.006779817124493773,0.016284540905134898,0.01847262897048885,0.01856527550868855,0.02857142857142857,0.03253796095444685,0.03261623872310895
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4034822104466313,0.6000000000000001,0.15772870662460567,0.0,0.4,1.0,0.15839243498817968,0.25236593059936907,0.16666666666666666,0.5,0.2,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04009116336890086,0.027906976744186046,5.3601637494619434e-05,0.0,0.0045207956600361665,0.335,5.375557506273331e-05,0.001466127529101558,0.004672897196261682,0.004424778761061947,0.016666666666666666,0.08108108108108109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1084995753302804,0.07819966846468557,0.0004202786688783825,0.0,0.02307009587057692,0.7140322252334725,0.00042200405891176665,0.008158440706513309,0.018390800000000002,0.026011560768819542,0.040684225026498405,0.1865285012752021,0.0,0.0,0.0019138755980861242,0.0,0.0,0.0035026269702276708,0.004901960784313725,0.005813953488372093,0.0,0.006422204072515061,0.0028296903689916243,2.0979124464079248e-05,0.0,0.001163623344074472,0.061827130113811135,2.106524480823788e-05,0.00043658413787519987,0.0009011038522189682,0.0013366998366255755,0.002197802197802198,0.006507592190889371,0.0006939625260235947
0.0,0.0,0.41666666666666663,0.0,0.88,0.4,0.0,0.0,0.1036036036036036,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.2,0.0,0.15517241379310345,0.13636363636363638,0.08333333333333333,0.2272727272727273,0.13636363636363635,0.11363636363636362,0.24000000000000002,0.183206106870229,0.22842639593908629,0.36167441860465116,0.05131373118473997,0.10984848484848483,0.14285714285714285,0.5,0.05131385275627555,0.10826739337426536,0.1261682242990654,0.15339233038348082,0.20833333333333334,0.4864864864864865,0.2229965156794425,0.12275190509339642,0.06899027985140033,0.02268416996797044,0.17322833963667952,0.06899028327240606,0.0802676079238509,0.07925149768362014,0.13471132786885245,0.263729360106973,0.21737240042797115,0.05096735161652551,0.10711258278145695,0.1416612034457164,0.4188736834364772,0.050967655307084685,0.10749670722248077,0.13073463448275863,0.14852978366627106,0.1711391304116987,0.34061727130812997,0.161075169178604,0.07254901960784313,0.051674641148325366,0.017543859649122806,0.18110236220472442,0.06654991243432573,0.08823529411764705,0.09883720930232558,0.08171206225680934,0.11967986708829832,0.06030384586362151,0.019505114258132894,0.044243577545195055,0.05477980665950591,0.27806828668102124,0.019505231202460713,0.04410242981763718,0.04911015994593377,0.058517748403386305,0.07087912087912088,0.09110629067245118,0.10895211658570436
0.0,0.0,0.375,0.16666666666666666,0.97,0.0,0.0,0.3333333333333333,0.17117117117117117,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.2,0.1111111111111111,0.15517241379310345,0.06818181818181818,0.0,0.11363636363636365,0.06818181818181818,0.06818181818181818,0.0,0.13740458015267176,0.1970889878794157,0.23255813953488372,0.01830463593204396,0.06060606060606061,0.08318264014466546,0.335,0.018304604580640014,0.06006324174561361,0.08177570093457943,0.08407079646017698,0.175,0.40540540540540543,0.18466898954703834,0.06936839039399666,0.058602544485908355,0.0,0.039370037820077246,0.06311048142513986,0.0599400026347254,0.0,0.11177347540983608,0.2176370751277282,0.1916602973036702,0.02546545594715266,0.07224635761589404,0.10599338616857744,0.3778456049185097,0.02546622405565631,0.07759155286660904,0.10909091034482758,0.10404624307527817,0.16088764905038264,0.33349032815523993,0.12110727192362798,0.0196078431372549,0.02200956937799043,0.0,0.01968503937007874,0.0297723292469352,0.03676470588235294,0.029069767441860468,0.03242542153047989,0.047234612887688224,0.02542948411600473,0.004660932234170416,0.014272121788772598,0.019602577873254565,0.11996308828052907,0.004661072977850488,0.015224626571133645,0.01959900878576256,0.019604930937175108,0.031868131868131866,0.04266088214027476,0.0399028452463567
0.9500000000000001,0.0,0.5833333333333333,0.16666666666666666,0.84,0.0,0.0,0.3333333333333333,0.14864864864864866,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.2,0.0,0.22413793103448276,0.18181818181818182,0.08333333333333333,0.18181818181818182,0.18181818181818182,0.1590909090909091,0.12,0.26717557251908397,0.4163472495597223,0.3209302325581395,0.058375939348684985,0.14015151515151514,0.17992766726943943,0.335,0.0583757836121973,0.14109804238510282,0.16355140186915887,0.1902654867256637,0.2833333333333333,0.4864864864864865,0.313588850174216,0.30946010011397707,0.24793388019944,0.02898573408943755,0.1395450417501952,0.23140493326958458,0.26373627532906707,0.06751048443091062,0.41256831147540984,0.5678537865304233,0.4235236176292707,0.15862206819781702,0.34142781456953647,0.3957409039853432,0.2693905042239802,0.15862266644086712,0.34419155552600667,0.3601532551724138,0.41811175265350226,0.43227000914510405,0.5734024160290656,0.4045879794588513,0.14313725490196078,0.10239234449760766,0.017543859649122806,0.11417322834645668,0.10332749562171628,0.12990196078431374,0.07267441860465115,0.19584954604409857,0.20167116919017403,0.09195236059058783,0.04750778209755001,0.11037107516650808,0.11976369495166489,0.13995693632728393,0.04750796330087827,0.11051271201449188,0.10587970263572877,0.12891727313233328,0.1401098901098901,0.12002892263195951,0.20506592643997223
0.3,0.0,0.5833333333333333,0.5,0.87,1.0,0.0,0.3333333333333333,0.2747747747747748,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.2,0.2222222222222222,0.27586206896551724,0.5454545454545455,0.6666666666666666,0.20454545454545456,0.5454545454545455,0.5454545454545455,0.72,0.4427480916030534,0.4385683207293069,0.5648372093023256,0.22736078190780634,0.3068181818181818,0.3625678119349005,0.5,0.2273605901807961,0.30717960504216535,0.3107476635514018,0.3952802359882006,0.3833333333333333,0.5675675675675675,0.5156794425087108,0.274005107718937,0.44177310013598187,0.2845851678982317,0.10236218494637066,0.44177307245530817,0.5514485517120242,0.3590333346345993,0.4456035737704918,0.5188440421594464,0.5301463631914786,0.27136248267529917,0.38892185430463583,0.444059047815544,0.2010331087151363,0.2713623113107501,0.3924412667597456,0.3956112827586207,0.4745139291170923,0.4022191378825448,0.6302402617666376,0.4319492550589406,0.15490196078431373,0.20765550239234448,0.21052631578947367,0.10236220472440945,0.2084063047285464,0.2769607843137255,0.21220930232558138,0.2585386943363597,0.22521343357556212,0.14067962874462359,0.09933473580207354,0.153663177925785,0.16424991049051202,0.12765302983697327,0.09933466655358916,0.15400572666828585,0.14214913268754223,0.1788207336996881,0.15934065934065933,0.16124367317425886,0.26717557251908397
0.0,0.0,0.625,0.5,0.9,0.0,0.0,0.3333333333333333,0.15315315315315314,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.2,0.2222222222222222,0.5862068965517241,0.4090909090909091,0.75,0.29545454545454547,0.4090909090909091,0.34090909090909094,0.4,0.3549618320610687,0.4404848233709727,0.6526511627906977,0.204616107750806,0.23863636363636365,0.28661844484629295,1.0,0.20461588593621152,0.2392780742585385,0.2850467289719626,0.28761061946902655,0.3833333333333333,0.6216216216216217,0.5191637630662022,0.9999999999999999,0.6211396260968657,0.8237982915133406,0.49689180720898396,0.6211396568971788,0.6732215240976495,0.5436375465132935,0.8248490163934427,0.7715325733315058,0.7996945208151095,0.6069500366589452,0.7710013245033114,0.8055853962832038,0.21763169365246665,0.6069498039873356,0.7739099093588635,0.804355724137931,0.8063583838334059,0.7965544948395658,0.8835560390374309,0.9235112020218889,0.48823529411764705,0.24497607655502393,0.5263157894736842,0.42913385826771655,0.23992994746059546,0.2818627450980392,0.25,0.4133160397751837,0.28922954493099623,0.18326961289835753,0.19188242340125736,0.26308277830637494,0.2573397780164698,0.11934789295601354,0.19188231185134322,0.26229108476531665,0.2496057670646542,0.26243873459082134,0.2725274725274725,0.19522776572668113,0.4861207494795281
0.0,0.0,0.625,0.33333333333333337,0.9400000000000001,0.0,0.0,0.3333333333333333,0.1981981981981982,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.2,0.1111111111111111,0.12068965517241378,0.09090909090909091,0.08333333333333333,0.06818181818181818,0.09090909090909091,0.09090909090909091,0.07999999999999999,0.12595419847328243,0.2127835905935978,0.2742325581395349,0.02330716807832526,0.06439393939393939,0.09132007233273055,0.5,0.023307198148591494,0.06528624214213734,0.09579439252336448,0.09144542772861357,0.175,0.40540540540540543,0.1672473867595819,0.14413209410600916,0.15977960066480001,0.0579709464398354,0.07699038279565422,0.16528929472030726,0.20512827275289114,0.1012658785451078,0.25136611475409837,0.37182728060164055,0.3840472780598266,0.08744811724042179,0.20014834437086093,0.25672877774042374,0.28774432957169793,0.0874480099220279,0.20440130310484675,0.24980842758620692,0.2610789978643902,0.29835106489612534,0.5181347050390612,0.2537485576614797,0.03333333333333333,0.0354066985645933,0.017543859649122806,0.031496062992125984,0.040280210157618214,0.05392156862745098,0.040697674418604654,0.059662775616083005,0.06602654045639533,0.0416907714364766,0.013095487647690618,0.03235014272121789,0.03884711779448622,0.07474623192863736,0.013095469330918581,0.03281449237962232,0.03671998197792296,0.040249517302836775,0.04835164835164835,0.05422993492407809,0.06523247744621789
0.0,0.0,0.5,0.33333333333333337,0.67,0.0,0.0,0.3333333333333333,0.14864864864864866,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35957607872823616,0.4,0.06243427970557308,0.0,0.30000000000000004,0.07462686567164178,0.061465721040189124,0.14984227129337538,0.16666666666666666,0.3333333333333333,0.2,0.4,0.0,0.13793103448275862,0.1931818181818182,0.08333333333333333,0.13636363636363635,0.20454545454545456,0.20454545454545456,0.28,0.23282442748091603,0.28032735937014397,0.4083720930232558,0.06868648063563106,0.12878787878787878,0.16455696202531644,0.5,0.06868632458170404,0.12836003343932556,0.15654205607476634,0.1696165191740413,0.24166666666666667,0.5135135135135136,0.24390243902439024,0.16351117867684148,0.22668242600524915,0.037267297866556894,0.11136105073381689,0.23376625566169443,0.2919937710766493,0.2495479113695145,0.30796252459016393,0.36474559548898366,0.43832775326565726,0.13794736701084667,0.24030198675496692,0.2920522258953899,0.3037301256590144,0.13794676939451186,0.24251806927730868,0.27487684137931034,0.302848882378176,0.2920547014595398,0.5373797209819631,0.29634206736714636,0.058823529411764705,0.0736842105263158,0.017543859649122806,0.07086614173228346,0.08056042031523641,0.10784313725490195,0.10465116279069767,0.1137051448335495,0.10075181671588031,0.0740184118520009,0.032134395199579134,0.060418648905804,0.06874328678839958,0.12273146724084899,0.03213425582691117,0.060563596757544476,0.06285199369227304,0.0726273577899896,0.07362637362637363,0.08749096167751265,0.11797362942401109
0.0,0.0,0.375,0.0,0.8300000000000001,0.0,0.0,0.0,0.06306306306306306,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35957607872823616,0.4,0.06243427970557308,0.0,0.30000000000000004,0.07462686567164178,0.061465721040189124,0.14984227129337538,0.16666666666666666,0.3333333333333333,0.2,0.4,0.1111111111111111,0.08620689655172414,0.11363636363636363,0.08333333333333333,0.045454545454545456,0.11363636363636362,0.09090909090909091,0.16,0.1564885496183206,0.2082772195172485,0.37209302325581395,0.04952129365843368,0.10227272727272728,0.1301989150090416,0.5,0.04952107661887408,0.1015593232325018,0.1308411214953271,0.12979351032448377,0.23333333333333334,0.5405405405405406,0.17073170731707318,0.054503751660687765,0.09917355207977599,0.037267297866556894,0.018560203993692754,0.09917355699747296,0.11302985112219127,0.043399597134156837,0.13231850819672134,0.2484707750599183,0.25351587012745036,0.05524420825203817,0.10974569536423842,0.1414627988313448,0.5077397896056091,0.05524416771208581,0.11304402898743435,0.14187191724137932,0.1412056131248717,0.20269466742880443,0.43079198820294273,0.13412424305853696,0.0196078431372549,0.03923444976076555,0.017543859649122806,0.011811023622047244,0.047285464098073555,0.061274509803921566,0.04941860465116279,0.04885430177258971,0.06863381569670443,0.04281007118243328,0.012868957686017873,0.02759276879162702,0.033297529538131046,0.2051676407259305,0.01286894955557805,0.028230279869249295,0.032439738679882854,0.03386306252784791,0.0510989010989011,0.07013738250180766,0.05586398334489937
0.0,0.0,0.625,0.0,0.78,0.0,0.0,0.0,0.04954954954954955,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.14984227129337538,0.0,0.3333333333333333,0.0,0.4,0.1111111111111111,0.08620689655172414,0.39772727272727276,0.08333333333333333,0.045454545454545456,0.29545454545454547,0.24999999999999997,0.19999999999999998,0.21374045801526717,0.37247487827618353,0.7791627906976745,0.3883634139298556,0.3787878787878788,0.4023508137432188,0.5,0.3883635251243583,0.380339495025774,0.38084112149532706,0.415929203539823,0.6,1.0,0.24041811846689895,0.0971157160295066,0.37415478720405315,0.04743077435986533,0.023622022692046347,0.30653643988550217,0.32367627796379245,0.11047185369477744,0.24292101639344263,0.3657679622766769,0.5192457986055122,0.5442038675796084,0.45033112582781465,0.44768895731621816,0.4321013968388621,0.5442043771137882,0.45512609002061033,0.4250783724137931,0.4619022585604112,0.4327323142807127,0.6330664172656252,0.24913495213579023,0.027450980392156862,0.0889952153110048,0.017543859649122806,0.011811023622047244,0.07705779334500876,0.09068627450980392,0.05232558139534884,0.07047124945957631,0.0793840268615666,0.06889352818371608,0.09960542274245408,0.08896289248334921,0.08279627640529896,0.13718855736696403,0.09960550541540937,0.08930256593195296,0.07636855147555756,0.08703401158473191,0.08571428571428572,0.08098336948662328,0.0784177654406662
