attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,attr12,attr13,attr14,attr15,attr16,attr17,attr18,attr19,attr20,attr21,attr22,attr23,attr24,attr25,attr26,attr27,attr28,attr29,attr30,attr31,attr32,attr33,attr34,attr35,attr36,attr37,attr38,attr39,attr40,attr41,attr42,attr43,attr44,attr45,attr46,attr47,attr48,attr49,attr50,attr51,attr52,attr53,attr54,attr55,attr56,attr57,attr58,attr59,attr60,attr61,attr62,attr63,attr64,attr65,attr66,attr67,attr68,attr69,attr70,attr71,attr72,attr73,attr74,attr75,attr76,attr77,attr78,attr79,attr80,attr81,attr82,attr83,attr84,attr85,attr86,attr87,attr88,attr89,attr90,attr91,attr92,attr93,attr94,attr95,attr96,attr97,attr98,attr99,attr100,attr101,attr102,attr103,class1,class2,class3,class4,class5,class6,class7,class8,class9,class10,class11,class12,class13
0.3602316758243607,0.32069591238431056,0.33298817508044065,0.3064263360674314,0.4464000664005703,0.4384240410766312,0.4624245340213219,0.5001901649907682,0.27682873079319725,0.4059801145450689,0.2879742097101587,0.241025420328415,0.3626394644564871,0.18636411474465994,0.4313572753877195,0.3211263074087404,0.6373762773871154,0.4947685817124734,0.49472511676066266,0.37445244426170626,0.46283190407296215,0.16134632714852593,0.5405724066383655,0.5964742370600111,0.5147391417963408,0.556421557300475,0.6487340501919998,0.605781309659625,0.3634728960199059,0.6239009339277952,0.747935175518958,0.3815446117002623,0.6475064792584229,0.6745773624320932,0.5699059485659563,0.6018948119283131,0.5729843594353536,0.5236966107998317,0.7638726951616396,0.5161805188723618,0.4851365099354463,0.47446056343021387,0.5562140843972512,0.3694998003929425,0.6347390808480388,0.4730247839467059,0.5151946742626703,0.10714269104844115,0.5304502097019634,0.52478267991471,0.8606588853921842,0.8105414868140428,0.662381083642238,0.3909889725931994,0.8238601234793665,0.6124156002755408,0.45480038066727646,0.5396527407925706,0.4623808798744087,0.481061988456344,0.45885642825778244,0.7140364864752242,0.6355442659621184,0.527304985457004,0.5168196342809034,0.5563375519216189,0.5496116580048496,0.5047227086235765,0.30935728819447755,0.49720074372668444,0.5025177450160092,0.5027500154073015,0.5109897194680021,0.4568379729262284,0.29026165307344187,0.26882513562336646,0.42515987555919854,0.4417739297979238,0.37277854461647997,0.4005392485703697,0.2844469429050478,0.33327674590761597,0.29417828371424637,0.19678055378013148,0.25204044607343307,0.3102902963582017,0.27462509938795515,0.19811248308569823,0.2488614883200169,0.5660910833585826,0.17899918264026682,0.3564714967649518,0.38959589633546887,0.40031812365295394,0.2994079575442762,0.27937600267137064,0.4496495456831736,0.3445937741148267,0.4271111351839988,0.28670206495997597,0.30981261923432535,0.19371122482863176,0.8418826321155184,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.3855722006959698,0.4143553323407677,0.4662207048738078,0.3466219181120739,0.5361579266421913,0.506764979005645,0.5622950892930292,0.62734334265253,0.5759330465928032,0.7132560159730102,0.47251383715192286,0.47523596996090056,0.5254837955583891,0.38848591280445904,0.6103330574533573,0.41330884838966503,0.7225978910662687,0.505715567855384,0.2774153485195629,0.21192750915510938,0.47759593754957186,0.3835994741585118,0.467785579933444,0.4230505895777862,0.31952559900355104,0.5196927190170865,0.5738307190737627,0.5636944181373333,0.3358847535631798,0.5607344871383352,0.6464101999607038,0.48057534579018046,0.6895829027077733,0.6289092938816337,0.5900109138182849,0.5473882090554131,0.39946316213755473,0.5122061065270609,0.8182653475501614,0.44886583892152615,0.49981396244383103,0.49994227708272915,0.6444934890092266,0.4109589701964351,0.7304465114855744,0.6199902021793531,0.7381013344062841,0.32320345635836,0.4668537282411016,0.5887613770162222,0.7430649723140661,0.7262605454902789,0.6317977917933484,0.4567733208052297,0.7465723155429,0.6052233092823204,0.37990039822232075,0.5465248308919192,0.3165521188287243,0.3555218239255404,0.36055994802646946,0.5277912820270635,0.34148391839467807,0.22891492460783822,0.5765656591426586,0.7483333471751437,0.5083397709467363,0.6400024776154328,0.24257262667763999,0.3618091127872115,0.3735405344231693,0.13648464004786037,0.502483499302901,0.482011565900327,0.39333854655288114,0.6723940690350074,0.6521086541711354,0.4378861121979886,0.41975404255850696,0.37854241041061704,0.6079286036914756,0.4138025080289208,0.33591479641590727,0.07820774744338932,0.17678048153149428,0.6825838671264199,0.23649974773289806,0.17002348804016534,0.6469182194631724,0.18171223034532,0.14714294439224948,0.5476914520304579,0.674397744903948,0.3511404911468423,0.25058411709687456,0.2953594614671729,0.31117599796194323,0.24364282571255846,0.4239574831297825,0.2031954907360773,0.2580213246567806,0.3238437466109284,0.31890683304128037,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
0.40985934769098226,0.48133418480491297,0.5684193196194305,0.4441863044348325,0.5711916382710358,0.5876918969114552,0.48550710605381264,0.6242606680653405,0.3969798521715783,0.6434574294362646,0.2763862866695918,0.43950473205685303,0.40076166188502815,0.3689848510799874,0.49078371550824124,0.4294571867944901,0.6401115083181435,0.5945273398740377,0.17028744051815295,0.4553980693506594,0.7141826459059193,0.6093438195385512,0.5376309494857453,0.5418614857945401,0.6457207210194766,0.8730219034806561,0.9112965448958384,0.8277915369415281,0.5794724877926691,0.8152140692743743,0.8808627640359536,0.8196144004458972,0.5718959184646939,0.5595422969156714,0.4507901818434723,0.49729312581669577,0.46569476462273623,0.5924581816101255,0.6651832954438827,0.511928771603745,0.6161477129522903,0.466991127033142,0.5933036305157879,0.5392888199544341,0.422915359726752,0.4640043579495696,0.4572633354899034,0.46043348649453086,0.3076197899268827,0.21922272981187757,0.34803808309763773,0.40710141868235056,0.4323995562193066,0.5345176011199747,0.5484632566158991,0.5849090761250612,0.20138099681853322,0.275247512381476,0.3762657579846581,0.6032001915419358,0.4931592151586039,0.5780956137889652,0.7415042978899944,0.43961820665120854,0.47124570276872446,0.5457853467432792,0.6260319212949632,0.6341446868421907,0.3855614129300748,0.39379157463009407,0.45887937458196526,0.5469622062654356,0.4089003027478329,0.4427230243134632,0.33627529420551777,0.5413021513247808,0.4357317550251356,0.5085807906891912,0.47788943782048476,0.4281021452663874,0.2962242014132151,0.17627168643515917,0.21691662852667412,0.534026319393718,0.2725493978559815,0.3124525229570129,0.2592803915819393,0.6804646765826623,0.2779820316717782,0.6430298521342881,0.5189220727411179,0.3358088020518648,0.25507513500677337,0.3783529349866493,0.27656598435981855,0.5717894553452819,0.26891734765198877,0.21561968331316012,0.4519537327398951,0.2207468468371928,0.23222106482836102,0.1758370517620936,0.22830478858775166,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
0.30811919884947353,0.30302388966695065,0.2735357491522682,0.46883079934998867,0.7213503030267099,0.6969369744027183,0.7360236188217699,0.6113532788924486,0.45879118095556537,0.5777202770361043,0.2787194954436026,0.3789999708874395,0.5046962065667835,0.4856785853579012,0.6596695931581766,0.5267521185747472,0.6884653362491994,0.2774145788367291,0.10837262072611914,0.21124525301085062,0.4965531476537133,0.4138650835577257,0.6061448902379333,0.7013254527898879,0.7177895067763044,0.9032084750351922,0.8558652478157516,0.8944949630694303,0.6644432861806575,0.668336607174396,0.6435458404054608,0.6304282024511001,0.7347419426645253,0.5659295263253881,0.6161358663378255,0.6721100068684207,0.6302034997699109,0.46193494599266827,0.6326612330066511,0.45679664491346095,0.5131835145573305,0.6670987552757383,0.6644775251657893,0.18920336883645372,0.5025840629638043,0.34931122077440613,0.45553045907508294,0.3449289381650421,0.5559173069071744,0.5127339979755526,0.6823837788312155,0.6946186153834956,0.68909295121018,0.4551089402027003,0.5722774454226426,0.5609005091982466,0.6066977113765927,0.5165672035747363,0.3127150725352963,0.30294890897806337,0.25013417079878486,0.3227250124316261,0.6134701185649925,0.44627372595641185,0.6093821554082928,0.27303208017492886,0.5149488333852976,0.5259780927670343,0.4423006241864022,0.34640628324092115,0.36012654847676423,0.4281395946602052,0.6983119189162328,0.6173130988116048,0.5736789750704746,0.5151878686325212,0.3247170408850306,0.30602611727989937,0.22860176504756133,0.442747939409008,0.3329725481641209,0.2456237511340677,0.2692757667529628,0.1722430834550767,0.26087395853427764,0.32118005577403275,0.3322186033119633,0.2508189037678841,0.3117093273201494,0.2720561103727992,0.22110295483990014,0.38876996146751547,0.2874263138013896,0.42322847591899776,0.33092063630346746,0.33096684741973187,0.33457609071965616,0.26527582465362787,0.45972253091550225,0.28355158113567436,0.30757715850703987,0.24757747766986166,0.9193036594272439,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.390351103522702,0.7441435257180611,0.3781360299002362,0.5194159542098842,0.4568299952719236,0.5894936071775412,0.4907146868376012,0.6119070927252122,0.37450922281157706,0.7235295504055542,0.22895262101892996,0.608938568699947,0.4745000531293167,0.5598042877572541,0.47563195447439455,0.6127616180785045,0.7103771705674586,0.43959531343218305,0.32306904300317235,0.3596709808448681,0.6093216953888436,0.4366821725954439,0.3673465932354182,0.4938511279515463,0.4615156053308431,0.4765435284010927,0.35894259630093794,0.5439527417905471,0.48139346423334073,0.48653476082018543,0.6573906394623527,0.4721681074313054,0.6468088658515255,0.49726439233587727,0.3334452356368266,0.4821864939749467,0.4188719156259575,0.3975438209318768,0.7393571211573641,0.516040964804464,0.6969868854364252,0.4736660779232112,0.4772701990121255,0.5876733294819021,0.3820364369944129,0.4571846586556558,0.45736735379712545,0.5048971277624824,0.5602108154251568,0.5997824349089769,0.5661841214197506,0.5538859085317476,0.5348064767844825,0.5189220007507419,0.514330093959264,0.4841755790423268,0.5807331848854148,0.6822095643875796,0.576303561396416,0.4570657821024517,0.5280936961551399,0.30291358422530834,0.5808604999284291,0.5424775729305158,0.5792278696575609,0.5892339981752539,0.5188759430524416,0.5647911183385819,0.265469347289349,0.4457883827108063,0.2874807036461525,0.399249025582133,0.6362029458143166,0.6114802355896356,0.4148775930769048,0.5633289447680973,0.35334294937473554,0.4041755846925365,0.42616092786788995,0.35740639967724835,0.2743673324411592,0.32505440741833325,0.3012563243990691,0.07005141754930605,0.38366471922910866,0.19874096271712627,0.22629547741879247,0.16273478110046896,0.20077263526458913,0.5423422720741099,0.13807401978556325,0.3306101176781277,0.6408506072690181,0.4010049174813926,0.24117774462436825,0.3918603047395051,0.5263444969200519,0.3548866839803778,0.5159148766088107,0.7127206142371862,0.41202350159759354,0.1376558413897737,0.30441718617189656,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.48395365586066247,0.5247316300221027,0.5926482736310648,0.4735670095138899,0.566103398138116,0.5666325621619578,0.5337159574515625,0.6194870025326736,0.5223718406614284,0.609533301234676,0.45235866314428524,0.47857758560675007,0.5297315906917437,0.4442352178856722,0.6325752043405116,0.4102509570395576,0.6132711177177421,0.47399492111485586,0.27372664786746564,0.32313864935874703,0.4574232031358999,0.3998408424272476,0.3952280976114322,0.48550487169734025,0.4782504307731898,0.6619980068413823,0.7416521347432644,0.7685988070093678,0.3201485655550979,0.6623622951801584,0.6370572374790796,0.5752671181640352,0.6732396689615695,0.5254218085958872,0.5008292361932174,0.5362865984808487,0.5818090161962928,0.5602483152082849,0.8179884928793537,0.536456174337144,0.5890798990106619,0.6442486612373793,0.6763489082306361,0.4132457072421783,0.8071174427486756,0.6629795588710944,0.7211806420787201,0.39263407805640305,0.19037969045763278,0.16534246901377492,0.14697048161574316,0.18416374899003501,0.2061111728235066,0.5767232241295054,0.4305287059048913,0.42591924935065334,0.2721447644390239,0.38153531863851403,0.36443749048351615,0.5480679601946103,0.5513996132799559,0.5633054513027511,0.5600794800317338,0.4363034925878365,0.5295018081856276,0.608311967510503,0.5844343472657189,0.6603130250799571,0.35270185963696987,0.5151382861860915,0.48095923541933167,0.508102737388936,0.5206752324335071,0.5193616235905364,0.46626892291187355,0.6703009182585653,0.6025585412003907,0.6085946646172743,0.48775146931153146,0.15067294656302338,0.05610908577317797,0.4239896361521293,0.4307171385128603,0.37806878880569755,0.45763749184740166,0.49305741377408097,0.517420958509326,0.3983129390767373,0.563137719671858,0.5424727682897196,0.42906058207968023,0.44955365538434455,0.1421751439887688,0.3653329775659876,0.07619597294972175,0.45504644652056403,0.03096931810016529,0.03495254397956826,0.5215479323360932,0.4135237732937558,0.481769876288901,0.17257348066174802,0.3065334273884985,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.4802685160048372,0.34827181328479695,0.49575556441317314,0.4649876314609342,0.7089372499788792,0.8070386026762191,0.6476571100012065,0.5917476972878374,0.5341276957916015,0.6237832532550396,0.5277634917927558,0.37791014851203175,0.5754134523430028,0.45048071664854134,0.7155095935909295,0.38706387898221156,0.7982279901728743,0.3751149204484995,0.16011356626718365,0.21136837539449996,0.46786792066983807,0.3677093874595182,0.521683049141267,0.5163150656874506,0.4004114729591167,0.5927548826006893,0.5880333513216989,0.5742204667913258,0.3982499687147281,0.6275715266440491,0.5904107870360508,0.6376566939885246,0.6669154357400663,0.5346731363327383,0.5721301740326024,0.5746913493721081,0.5797036189329797,0.533130627040856,0.7796246110795754,0.47848231333092817,0.46837838564501266,0.5751756912887481,0.6906116198266713,0.24464106309150935,0.6053698605629974,0.4540495451957578,0.5432247504132156,0.3366717203660987,0.9690754555914338,0.6458575130658057,0.6245994502649086,0.6213755905110605,0.5274297884361941,0.6832671909268829,0.5342888180638644,0.40921650360765194,0.6955539540427419,0.5583432640241398,0.323806173507159,0.28673060696013186,0.3375827172603991,0.4108576016268068,0.4253018712743736,0.40091364500569465,0.5008718835107503,0.453087534421616,0.4367362988058806,0.22872618121790533,0.44926486242584274,0.45157037525614047,0.36052455564343644,0.4446066177741636,0.6644750803880116,0.5199779918235444,0.7323026851098453,0.3139670495759421,0.3621424256375728,0.10364915485953807,0.49978577094354465,0.45191797979987525,0.31250847775228047,0.27246010586486924,0.2703844928586632,0.1468838454163623,0.26804939326296834,0.31540228194166686,0.3295506475736132,0.23319228151753393,0.3210097248911345,0.27823593115799644,0.2260772840266597,0.38611210032050386,0.29122459048868204,0.42928372383183977,0.3247570060777218,0.3215021136251999,0.3506437515922319,0.2705508919956076,0.4633823361865931,0.2723440564086627,0.29108390585316174,0.2568002245032809,0.9336238075890554,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
0.2842190756749359,0.4682492505148397,0.28287812880901625,0.4306498666705243,0.12860219388670097,0.6948150913614787,0.2713885442160252,0.5994934652827358,0.4361622363734922,0.7172770462052317,0.27078632520920104,0.37205092926027516,0.3268626075868664,0.3594767937365479,0.3730979157538285,0.5069010459269923,0.6285140863321987,0.432731842569137,0.5432028220831865,0.5328025139557528,0.5792088007017934,0.602341156554036,0.7534470922518541,0.740274160985458,0.6997786110996888,0.6685005805109915,0.6861851582604507,0.6552589292614923,0.6938222826463329,0.5815017485229319,0.7239290017588589,0.6666333310665126,0.5846387912804285,0.5730407246320744,0.47804396556797324,0.4596499753141797,0.41677859941110373,0.47677582563989396,0.6856101533198871,0.38395665760771247,0.4467199714135299,0.4930691593270689,0.642648633857152,0.8169609312905473,0.6952406397600841,0.45112249356426937,0.664975321370847,0.480055714710916,0.5279560553761645,0.47559112883241467,0.5116233119547464,0.5739687438583211,0.5734027803491275,0.5489516763027615,0.6213448191784878,0.6136092014685284,0.48035682937420887,0.4274689935980234,0.22302122766579682,0.37101370780091725,0.3880116786371841,0.22159824873808578,0.27515472646592865,0.3101447039445324,0.48742944249204334,0.848369296333779,0.6254272159125889,0.82179750999649,0.07485046747780183,0.39899070183472096,0.3240286972068289,0.318113424795083,0.47892450645656104,0.5631249289029109,0.5022650344989141,0.3233792694569777,0.4020401265698143,0.5239278493384941,0.5233609603457644,0.42806461600529166,0.3440254395496059,0.2627766985968174,0.29034156276127054,0.14077337472607743,0.294159524531283,0.288593208452594,0.36559842775519263,0.2237268926143751,0.2853935753326506,0.2625118871552725,0.22678548920084568,0.3717074332083595,0.3667754759534757,0.4376285976816245,0.3092233027329783,0.30669100904733215,0.32210605733994396,0.3561140511342048,0.4828673673122143,0.26189602331786666,0.2752355426551655,0.2550784363927868,0.8561903171370671,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.5453603135678211,0.49044670971873827,0.5938079475937126,0.523329523919742,0.7068385176665535,0.8016511936182832,0.5832624540277569,0.6242730597689996,0.5495070697245569,0.7299377779872795,0.5206102278393991,0.5010334958995591,0.5537375411752204,0.5439145337595365,0.7812028366952825,0.5541599864760222,0.8476795517391313,0.38916150500756413,0.2489604445717307,0.4128361297551785,0.667576080163446,0.6255797834754447,0.7488771360581704,0.7127424876378851,0.6870643354287238,0.8263003375327646,0.7349655916759954,0.7118527345232477,0.4764570735695948,0.6772381784645249,0.6923748854847989,0.6037663894478158,0.6444725565643235,0.5196632163009057,0.5452268094736222,0.602423571298412,0.6337212814258273,0.5903812594763149,0.8032845369234015,0.5143890581340897,0.5162919462650685,0.5930688866203732,0.6985285818569213,0.4452045459753549,0.6426684054607236,0.5112693852151264,0.5552531531263788,0.4796522713743583,0.2448250009278848,0.24877742139166056,0.29133410349360633,0.40400492062221127,0.49394738538293903,0.5690942228286916,0.6019031322657332,0.7922121357636975,0.16008506496906305,0.19707904934004505,0.3563780131156837,0.38895449251847425,0.13254534202640272,0.2195244590506405,0.5079237418694306,0.20642205997794727,0.6918481761880768,0.6320051918652867,0.5731206968112466,0.5245977070259078,0.4354497203183107,0.36001385590335033,0.3724050059891813,0.1652940389526643,0.6936377287734014,0.5798585719293602,0.42792686252830586,0.6461767988710346,0.5083217790031429,0.3263038764378611,0.2483545584570511,0.722295195785464,0.2974631768392702,0.19745022625693662,0.2613115798581888,0.10919523831263694,0.2312685442904254,0.27334982797299817,0.3018567387014716,0.20579177468428844,0.26270311233552657,0.23268375217118703,0.18845404658040857,0.35716472136972377,0.48504005600827815,0.3973745873130107,0.33437875471437856,0.29048009659521234,0.5561772064251047,0.23688708352755766,0.4606685331455648,0.2390657315230553,0.25658407556091334,0.23716401373405527,0.8651164181931936,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.5928475754359908,0.5323654285361988,0.5448330242795001,0.26547272893852375,0.5174560874353223,0.6423020304388612,0.7827250126242126,0.5987146943681614,0.5667900258877052,0.7465067457685328,0.5249133835303063,0.5885787627668071,0.5444768887472107,0.49951195755578437,0.6464584584259695,0.5010947332831637,0.830595603496469,0.4418619663552491,0.41693194836094466,0.5881691814507658,0.6351592317733469,0.5127143662002278,0.3805208118483311,0.3995069783772712,0.48015923021925333,0.5957361148717135,0.7632281385609605,0.8605982025546286,0.5095757231150168,0.8542912914803853,0.7457537645022998,0.5866545591766907,0.5804948483933028,0.4423864446495382,0.2759764924914,0.5790553663235573,0.4536433696460362,0.4937753638291873,0.7808388696525475,0.4645982341758609,0.5050091370892973,0.5370058441044903,0.6222764635620807,0.37290578426276255,0.7353392237335974,0.5385065700250998,0.5945503551482204,0.2044329935263041,0.21802323423523737,0.16172758442547558,0.14750746922678565,0.3048645737037873,0.4259019266609891,0.5645189467893981,0.3716996699669967,0.7397949399287214,0.33832266171429626,0.2568115688513145,0.35121889750549984,0.4843256398872134,0.3711716384758197,0.33188830149262855,0.5209896671106485,0.2536504961861503,0.8360948292906938,0.9053421873461335,0.6396690702629922,0.6158005008322626,0.47851784063068986,0.4567141421163311,0.45542319733271613,0.35692930228223474,0.7276975315440678,0.8729701055603145,0.37407189037300925,0.3152182081849989,0.36780160793695993,0.5428135390831671,0.4513412737572528,0.4508155577551873,0.31375864031536543,0.23893483911545507,0.2735047847721964,0.15386031090211832,0.27716882078981453,0.3225775770126779,0.33464485810966094,0.23518360126999593,0.30527070011524005,0.28138283989764296,0.22880744745962256,0.38683033302790104,0.29975379489305887,0.43500543985809387,0.32575281834230535,0.3224070888109739,0.35052617139273745,0.27178739911760136,0.46375214554799954,0.2744966191236511,0.29514167671258523,0.2552718580441605,0.9185807972920088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
