att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76
0.7719448168578769,0.3653875670520451,0.6142224000679047,0.23940165171880123,0.45487206019156673,0.2766307581563914,0.41443454092519943,0.6089617179030868,0.31776766857623606,0.06353072433916924,0.3363158182722205,0.42811726534238753,0.5855497951991361,0.18100463406154296,0.43947933155563107,0.27891495310642417,0.1878328567234612,0.5306485278714053,0.2728427236534653,0.2070056924891173,0.34116471440840035,0.5200358021928844,0.2113371291433974,0.1774510697010969,0.31622859812076676,0.46644454868496293,0.5702555004672824,0.35986991829476067,0.1752623260376826,0.5069846361248636,0.6870337441142987,0.23369623725929403,0.24529695605932625,0.41789170137776355,0.742058801063555,0.2559936397178011,0.38898048267307295,0.2583043101193508,0.3442607819174663,0.25914802554859506,0.5215763717394262,0.22496232783158115,0.42888071843093045,0.3905183493928774,0.8024308351705414,0.4837222476414581,0.08921924936760471,0.0921250395242365,0.4645165674932794,0.15239052476144388,0.09178606433036314,0.4334501662622449,0.24561481344051111,0.1713340510913184,0.5961146444075562,0.3939177981712552,0.21345115152042776,0.6228685740804544,0.3643720137671667,0.1782467406178947,0.62739477796939,0.3062254767985776,0.34279492496486175,0.3627013957325877,0.19052540103811916,0.46477273344891856,0.4582656068589801,0.29097872955459736,0.4959312099881353,0.550983570628104,0.3031544611957516,0.19029457040612555,0.4938583240911274,0.28093740975084674,0.13400851371304703,0.31568827995341264
0.19034448526777947,0.13520342235999586,0.05481183724694883,0.40458166304828036,0.7972864952913972,0.08435379244631408,0.5341229386524569,0.05723630417007359,0.5685428438851137,0.02753003776175764,0.09930699452589907,0.5945889128641237,0.06333628790729015,0.6954315043157575,0.5539419307546027,0.18688906256879922,0.13856843066685515,0.03031755572632535,0.4406464919633904,0.07940658348741392,0.1901655987510655,0.49193108077869774,0.22996366809792343,0.2657222398734444,0.41982716803506936,0.2501783155446174,0.09013004704503336,0.1551155936376864,0.44893418525844686,0.10638108298661955,0.2953117315053982,0.40403882551093057,0.2817346460705089,0.1875136174303108,0.21288196503071727,0.2748352038532195,0.0951960368678066,0.2790255083077516,0.46200991703803257,0.1033686992884528,0.43950494110662647,0.26514597414499597,0.36853747379119217,0.0922059985789898,0.22578955937812162,0.10600692855742207,0.4210722443128263,0.061727111677083744,0.395864167698674,0.1357050383220208,0.3122775909259132,0.16220090984178337,0.287452054352517,0.32877752764999507,0.3678312744707613,0.08754886516132798,0.32616557663079165,0.09396204391880014,0.42743899921555667,0.45739907142528796,0.29044513903858593,0.4809013542933077,0.15195166993363127,0.3221414984071688,0.15493106606853468,0.11857916963329727,0.31593666670919507,0.3441066653819285,0.18974690071816971,0.6107731688052833,0.043703674237903924,0.806086885052901,0.06756596258621181,0.6353146577752108,0.1170812258490151,0.6364039118162672
0.29830827644789226,0.29829288674386484,0.11267332375391816,0.5917728466536025,0.0784028640591543,0.18412993637993952,0.21172121420423565,0.061102622066500675,0.23761634857374972,0.10439581187778922,0.21992991437944726,0.1861771752237101,0.0817290421866398,0.17708814559748276,0.163145789289167,0.24957619655673455,0.17539170807554721,0.04416512593426715,0.15723523271563625,0.22863423937571886,0.2732523058357038,0.2722070560155143,0.034710753818788964,0.08693807087200246,0.3370331111550277,0.25449965622048154,0.17923048898322538,0.09976868836353237,0.1175489947775238,0.39985589103502783,0.2174571018789532,0.1333368060981751,0.19182195289603546,0.052387055430951616,0.3939300250611981,0.20301187149759944,0.13072526575282237,0.2132896493812205,0.047015473680712724,0.4311427718016178,0.18076575815169216,0.19289472060909946,0.2976850843592667,0.10688311791989653,0.1409875597917684,0.2611630389785825,0.18225259862955445,0.14184977758141992,0.118226507989247,0.20267861205209975,0.20628581421547298,0.15672302892577897,0.14136655682693589,0.0823999216991289,0.21397844798694104,0.24826836038108574,0.1779061879940075,0.11466631977892938,0.2294853076406274,0.1839610465383541,0.1953882841129554,0.2500651857715953,0.14109505291222058,0.04135344807828937,0.16298940742654483,0.22319298226543688,0.1195779481748938,0.05562113073013273,0.17689698687338326,0.1997804179089665,0.05382296652832474,0.13613635404426222,0.14607703901465538,0.37806683031846466,0.1309434984763281,0.5501982386097166
0.6563411488982817,0.3449803943690056,0.5602912020953456,0.22514493873136934,0.36069874382707895,0.4033216412228034,0.452139931449665,0.6529174975858637,0.21781956376241546,0.15652591829728804,0.13126898746975682,0.36230921177889186,0.7345580998901068,0.22939954056272333,0.143058993508908,0.36258310950640654,0.17829486022464094,0.33332065240823444,0.3044021479686347,0.35938969528440606,0.15589332975765177,0.4062534496904603,0.21105532206307026,0.0207652434350414,0.16941485061353548,0.5294300970936172,0.1957390188655336,0.1726598350971882,0.061679078997566694,0.6265369685981917,0.21380788107873855,0.36378253546561096,0.2128227839010728,0.15545658442806792,0.222888257610202,0.44092038840946635,0.32487006767472165,0.18292196082210263,0.29050718671427034,0.47622106654336993,0.29983055529215813,0.4150018946236749,0.2610418614979268,0.2977495349784054,0.2648747838255291,0.5461097675229318,0.450357517064809,0.11972919942305445,0.5886443954450721,0.26869672039608383,0.185434772883479,0.031219641626759442,0.20499159060567804,0.26924146031124596,0.13396472661748532,0.6103456611070825,0.3929134972195924,0.17935267935619512,0.5837045989393126,0.5077846809925071,0.16945327656822592,0.5612322152795449,0.2559735029213596,0.3208265532968166,0.2999084012495009,0.1767369056095135,0.43379731815920086,0.5859682509093537,0.28047819287867415,0.5442947941262825,0.46475153700978117,0.25079023770439,0.48872116306262464,0.3681262963060201,0.058170494172347716,0.21905063521153817
0.24735444320496158,0.6397050431533778,0.5339872193625445,0.34355019257404135,0.6683509630575141,0.39655602851044175,0.663486324438208,0.5816015065690406,0.5950079432882467,0.6319327154136629,0.2779373035830262,0.2494308085295424,0.5464601440726783,0.3556590638846422,0.6922175950026027,0.27269549997798426,0.154995705074536,0.705997823953253,0.17096268007281712,0.785665409757305,0.25853773780676637,0.02055940926381741,0.7425768075803075,0.06693935953465947,0.5009971074899839,0.2924503447433862,0.3363577323343524,0.7641491835694122,0.3160672093254382,0.30734723287543875,0.2969660907937141,0.4117796183431439,0.8368391714571999,0.03106055751361743,0.21490432005586943,0.34936011238556897,0.5477530736257006,0.5885150668336936,0.07039767839407489,0.3333633391571909,0.3365229616131466,0.6583156354920294,0.6499442729217644,0.09346335310506693,0.47222625601218066,0.24542344815565287,0.6552141375969416,0.6111551472467309,0.5145513033497449,0.06802417203340407,0.7297295098968226,0.8496664056114042,0.6596232107349851,0.30583145737496326,0.695369826393133,0.5404841089245082,0.8059953786831786,0.14233882025355618,0.4114160889686259,0.6892421826102639,0.7887711521879716,0.047326440919700556,0.5882836775726559,0.4151101230719868,0.575115672781079,0.24644140202509904,0.3184883706094745,0.20344711295256906,0.4591150538941737,0.09787530549203344,0.1347132167371636,0.3464251045690511,0.5554774916736506,0.10986111475754155,0.4541543620998398,0.13637016539209018
0.5862543623542896,0.7459624469191807,0.35670892522599534,0.350000948640598,0.2809250286695444,0.1530043730989918,0.7045867562268359,0.36862103794911266,0.6952899697735838,0.22912118091314798,0.6314985618887432,0.1458260614330139,0.5341423339433785,0.2628317783270704,0.5062573702047191,0.2766143058429836,0.3224238602137677,0.30803235157611214,0.3096944101194813,0.16150072066038695,0.5866959106335022,0.3922786604012829,0.24705087375345822,0.25633055530251353,0.6255007994825821,0.2868406340965024,0.16595333512854224,0.5791713820248474,0.0683634638257764,0.30170296508069333,0.2632254159114281,0.6220520567449775,0.054548812141564956,0.36046139057994236,0.3635546890629149,0.6665174367445235,0.2264551635341592,0.32596740222733095,0.39293771022016116,0.46294348948636843,0.24538974344174772,0.5687748393975978,0.5113140914778138,0.04887317084853468,0.40588434610797947,0.30297840817482624,0.14718041569304827,0.05858682987469193,0.21142432114054432,0.3222441441553231,0.17176995937158127,0.14217240774264228,0.6514356469587033,0.26111774493491235,0.17397355876334186,0.17216790444516686,0.307785504155195,0.20481377050563573,0.4080381036741219,0.1511780451840353,0.3419345494718689,0.388959572255679,0.18514234931519802,0.04829486856278505,0.32696291424947743,0.20335505541031895,0.18351088939639446,0.26337291932647605,0.2206621583662791,0.47379281540630963,0.4783249576797451,0.4046128112914583,0.461270556589902,0.3887835070492794,0.36418114416763536,0.20111830457964935
0.793370244905896,0.6324951035116971,0.5739934035419585,0.24798142832749243,0.3396601447387138,0.4311080875285542,0.4510181740929529,0.8244562181121269,0.4838496109306585,0.1507140405080673,0.5774046433507872,0.3387304055340484,0.3977557991484875,0.13152860528876759,0.47848962593887107,0.3207504072916208,0.35815764007437284,0.06149741435937234,0.31041847015479346,0.3213067975017107,0.548627672582504,0.1417349145968524,0.4124595091708508,0.12565794005052444,0.4791146404124971,0.16417239097048633,0.4591500213841061,0.24785477111340487,0.5618185373860689,0.2943503087495836,0.45138212948026973,0.21583233491344136,0.5628161153421314,0.2514867029798142,0.2873380933847894,0.13018123716751315,0.5785913922778588,0.31635188524703,0.46016385634694124,0.22808790615269417,0.5781816232885466,0.26632240326404005,0.4703536214060305,0.3901431388358892,0.24160935017844024,0.35913894154302023,0.08405487043020415,0.13702890358685155,0.393791343220467,0.2521353203704393,0.3674899445680333,0.550437160574664,0.3920512065565042,0.4534599197416071,0.39688272566329813,0.1502671434406075,0.5079458355551202,0.11829457800403609,0.42428621294068625,0.6590405199452616,0.3431673043759431,0.5827984958579548,0.6321607976856025,0.10191254325854283,0.4013622378279353,0.29916952459631174,0.28249403539213314,0.4166309348878664,0.12361700968040816,0.6047170864640667,0.6910046806422955,0.5689667045032998,0.7227070546887677,0.5367560187980782,0.5725393484339165,0.365579339573826
0.5093566742741349,0.5634405160301779,0.5982556976300042,0.23446736540822716,0.3586644964671317,0.3343964416039412,0.17828229044178837,0.5519067051941854,0.23568943260781258,0.3131393752145554,0.6167867669974282,0.3090908009138795,0.33388598745475145,0.3543858479348342,0.45064220378416847,0.4269159218000088,0.41417869064576107,0.3566484822200749,0.32593436864020603,0.5380348537568973,0.3831981278753109,0.22166331021108376,0.41926530166993414,0.17993952172840766,0.22426833869316037,0.39473278371448944,0.34559883417021753,0.09745557199885588,0.2370023178945951,0.6971697309191208,0.31052427024182533,0.4227743918320571,0.275401224962981,0.07178468439602691,0.291571944552554,0.6772774287169828,0.33122144236657397,0.33210013352972756,0.26132465930949944,0.5934606398605546,0.3371990913476008,0.6061958600269653,0.3621875760642591,0.21709922323431496,0.5122795900495937,0.2910081268928253,0.4513614583013664,0.21419320746217585,0.5535687316881626,0.3827404070861614,0.2508510006629061,0.17239062426444465,0.26495037045701125,0.07106195556425565,0.49194263836699936,0.49374025822476725,0.4938714954711821,0.623916268800495,0.13768668060398376,0.24552067015795676,0.4908351746065963,0.39115232736765726,0.3647350607277242,0.38682877638484636,0.4903985719989666,0.14344451630786287,0.3080774186963345,0.17166911569869678,0.17104220557346667,0.20597296369658805,0.6344878033688249,0.5133646244510541,0.6504723143654828,0.7615830686024837,0.04185778015142471,0.7626138076523047
0.805840693473611,0.5544766300091436,0.24453882391458556,0.012149375658966413,0.25753747811232924,0.8855005346748055,0.2501613625630735,0.5765956423452456,0.280346758140967,0.3738722966014418,0.2666893465574542,0.45814558608872247,0.6369189957849495,0.29033610043483027,0.21972240223523037,0.9999999999999999,0.282851830508106,0.26369476506050066,0.2280446496074772,0.03690072357214612,0.42567211638843394,0.7330200641455956,0.3741185953280628,0.12318948451271887,0.5195055784121737,0.42028491932426437,0.6969254407501861,0.5082451405902179,0.5383895281176966,0.6247820932989332,0.30283373517181605,0.5195707662655623,0.6288416884107285,0.22758731175905159,0.26596514711177877,0.3310009725674236,0.5318864132397506,0.25045083490494613,0.7012113850254941,0.792030998743847,0.1419583850393928,0.24088157280201625,0.70131994175346,0.3723605533956555,0.38650455231532216,0.23547508551757196,0.29993292445013386,0.38802621377305946,0.7155812970066754,0.3357943805399413,0.05711973386148921,0.16156325026640472,0.39519313373961934,0.6217833023392385,0.34495838245557314,0.19733189967742745,0.5901428835711099,0.174093111231428,0.2098291865436079,0.23210478113430388,0.6844046400086226,0.6391284269652333,0.2719038945159115,0.21322737377672862,0.15169927425605376,0.24334885945508203,0.2724556322484339,0.08640425890684847,0.22144824608109068,0.0340352241101963,0.2569115716615617,0.2955500121062417,0.23147167702964702,0.5749150017065295,0.84435573811693,0.5654533529235654
0.7506652270471083,0.19134151316902823,0.23064109326591367,0.2277103339485945,0.5532863291276275,0.19544132516133864,0.4594090273727739,0.7683594602694214,0.4665839813003864,0.11800377617576382,0.48944790325995663,0.5123357872691501,0.67892708579105,0.05648347914989815,0.5450658139361939,0.26663841310378233,0.2723939588339549,0.8378464745760132,0.365730261369684,0.08273472418361554,0.6020873040957516,0.37730439322741854,0.16366021944590065,0.30833698084114125,0.4701460627728571,0.19287316142215477,0.2339167762272101,0.39158821554264966,0.47424508128660786,0.2783704840046797,0.14770229787409672,0.16025420638641458,0.1321024427444369,0.6683723165652035,0.1501744099342735,0.45155302036216555,0.11284092514955955,0.3003730572801233,0.3166067927649189,0.2642708380217433,0.3530139307461751,0.502361670441227,0.21773701089346947,0.3408787910236861,0.3776859540499985,0.2968603612436543,0.29556205365167176,0.047234169731148565,0.09892167819494366,0.5147973048430927,0.08097215387556074,0.30914934500806696,0.45697495734803595,0.2594773416854262,0.4851332116284664,0.16821284789077545,0.18371366698225108,0.5493928292679496,0.22610732234612338,0.5808931431865035,0.5236884296184522,0.24421888596730973,0.6427463932080753,0.5362569614741136,0.06198651854287526,0.6261828024196835,0.6145447122315927,0.27896562522583285,0.5887377737157423,0.5665734855658892,0.37075416241254183,0.3355827989186572,0.434052468965425,0.3569534511276222,0.25488321133486225,0.051003826325325914
