region-centroid-col,region-centroid-row,region-pixel-count,short-line-density-5,short-line-density-2,vedge-mean,vegde-sd,hedge-mean,hedge-sd,intensity-mean,rawred-mean,rawblue-mean,rawgreen-mean,exred-mean,exblue-mean,exgreen-mean,value-mean,saturation-mean,hue-mean
0.023715415019762848,0.32916666666666666,0.0,0.0,0.0,0.04372634503904565,0.0008613174309632377,0.05465831287369584,0.001455952046049642,0.03253304425420373,0.018638621263064235,0.038291591832406595,0.03975048402031482,0.727612135149698,0.16705839626277472,0.6299807362575057,0.04123706830849167,0.665344,0.0
0.12648221343873517,0.49999999999999994,0.0,0.0,0.0,0.01520912183203181,0.0008141155046091732,0.022360259557892948,0.0007901798273138431,0.005163973397283958,0.0016207452356120226,0.011782038452107176,0.0015588400347933443,0.8078358387516605,0.16470547750846,0.5521818579264836,0.011782038452107176,0.407407,0.15944841572290508
0.5059288537549407,0.7208333333333333,0.0,0.33333333333333337,0.0,0.07604560916015905,0.000918447582881424,0.0807453568921028,0.0013118305165436802,0.315260310643875,0.30470057107015486,0.3608241820145935,0.27669407110188277,0.6604484986212042,0.42470596456751275,0.28273299223302295,0.3608241820145935,0.275818,0.18701419923245577
0.40711462450592883,0.47083333333333327,0.0,0.0,0.0,0.02091255962932291,0.0001531201410078268,0.014906847158681819,0.00022441337920985627,0.04311912662781295,0.055915790855584166,0.04860082577258779,0.02494149667499088,0.9085820491409792,0.16823485563993207,0.4440226041574162,0.05228273764157758,0.550044,0.3502533298862114
0.18577075098814227,0.30833333333333335,0.0,0.0,0.0,0.10646392126533936,0.013564239027626806,0.045962855136822425,0.004950451912603781,0.029951061041242576,0.009724456826950428,0.058910125986652434,0.018706122506243157,0.6847016375792769,0.27764695418680196,0.4952559618550574,0.058910125986652434,0.885825,0.12971027387831435
0.45454545454545453,0.9458333333333334,0.0,0.0,0.0,0.039924098801596045,0.0008851074599835841,0.02360259557892948,0.0016483665505327015,0.059385683611723056,0.05429498727308532,0.03755522271338533,0.08729481747523779,0.7798508922504169,0.04117597231810463,0.779886125323624,0.08247387152144953,0.54054,0.8207468614962076
0.5177865612648221,0.3333333333333333,0.0,0.0,0.5,0.6482879454661182,0.19008125293682276,0.7478254647579949,0.6415233025325862,0.2984774546164357,0.26175069833930176,0.3490426737535539,0.279812143999551,0.48507453288599783,0.44470609162639607,0.4288423310494641,0.3490426737535539,0.398824,0.11719990733061814
0.7233201581027667,0.5583333333333333,0.0,0.0,0.0,0.03231943522390511,0.0004947515321895942,0.03975162223683092,0.0006743841653863077,0.023754287387412514,0.017017817680565383,0.038291591832406595,0.014808987345323942,0.7798508922504169,0.2070584386157358,0.5123337477542711,0.038291591832406595,0.656614,0.16916694926351344
0.7391304347826086,0.7458333333333333,0.0,0.0,0.0,0.0665398224637433,0.000983776638116884,0.045962855136822425,0.0007962534172960262,0.3408222023925714,0.3225284623407313,0.39764330070449133,0.29773843261595445,0.5988808103487852,0.48470528692013504,0.24857742043459546,0.39764330070449133,0.292307,0.1775944908724016
0.3241106719367589,0.3541666666666667,0.0,0.0,0.0,0.017110279171314958,0.0004633050927783906,0.01490682479842226,0.0003724928408099082,0.1365871001924096,0.11102099758589758,0.18851208504264724,0.1060011504250961,0.6138063614179627,0.4129413707959392,0.3491467938164753,0.18851208504264724,0.472764,0.1608451716230236
0.41897233201581024,0.75,0.0,0.0,0.0,0.12737644667410392,0.0030244283153073757,0.06459633023420136,0.0020097740076316607,0.43248236245503474,0.3970826556585541,0.5176725937609765,0.37568113583433876,0.45149246275622495,0.6423525375776648,0.14421336302591037,0.5176725937609765,0.314683,0.1658765146911188
0.15415019762845847,0.1,0.0,0.0,0.0,0.024714874307889205,0.00025301849921046104,0.0236023719763339,0.0004666479121132775,0.4841220267142579,0.45056778814245396,0.5655369178667762,0.42946070316226603,0.4477614947648072,0.6364707701038919,0.15749475711972893,0.5655369178667762,0.287488,0.16283957788425057
0.37549407114624506,0.45,0.0,0.0,0.0,0.011406841374023858,8.963132664729288e-05,0.012422353998685217,0.00014960867903024533,0.010069713616463569,0.0,0.027982291618341957,0.0007794200173966722,0.7611942052794709,0.2199995976468695,0.5104362349630095,0.027982291618341957,1.0,0.1562049873586876
0.11857707509881421,0.21249999999999997,0.0,0.0,0.0,0.0627375762262937,0.0008402933091866842,0.040993734655271875,0.0006972856390614067,0.14768969075039737,0.14991940836256756,0.18041209100729674,0.11067790903223995,0.802238883033482,0.32352897577834155,0.3017081201456393,0.18041209100729674,0.419469,0.23403383775471487
0.23715415019762845,0.45,0.0,0.0,0.0,0.028517120545338816,0.0008402923008355198,0.02360259557892948,0.0006865984289454892,0.008520537631410169,0.0008103726178060113,0.0213549032732671,0.002338260052190016,0.7779852403443573,0.1952937389617595,0.5332065592360081,0.0213549032732671,0.984127,0.15295316502872408
0.49407114624505927,0.0375,0.0,0.0,0.0,0.03422045568095489,0.0012025293480606382,0.026087044018406967,0.0008294417635050818,0.882267644516327,0.843601169855081,0.9432960653195394,0.8534681107775189,0.28544759610306947,0.6329406507956005,0.3282726161118663,0.9432960653195394,0.187293,0.12022677137859128
0.33201581027667987,0.24583333333333335,0.0,0.0,0.0,0.04372634503904565,0.0007357232600396484,0.040993734655271875,0.0008255177338728874,0.16498912467583168,0.16774729963314397,0.19955795319738348,0.12548682622969218,0.8003732311274224,0.3364699230446697,0.28273299223302295,0.19955795319738348,0.406015,0.23412113499847226
0.9841897233201581,0.31666666666666665,0.0,0.0,0.0,0.024714840087330863,0.00024275146765511971,0.013664600578683517,0.0002698304155576234,0.07771743676974988,0.04862243000196921,0.12960255552094582,0.05066233620471955,0.6082099094308361,0.39882301121082886,0.37760863179610493,0.12960255552094582,0.659329,0.15202479241722705
0.07905138339920947,0.22083333333333333,0.0,0.0,0.0,0.5570354045896612,0.013056635051496493,0.45217364083162276,0.012716380659727484,0.2161122110370598,0.17990314416786402,0.2518407571128445,0.21278164370493,0.514925635024353,0.35411734311404386,0.544591806761437,0.2518407571128445,0.400746,0.0756061282665117
0.2845849802371542,0.6375000000000001,0.0,0.0,0.0,0.032319401003346765,0.000578927679037791,0.042236070676308406,0.0007552602915611723,0.16137377652603108,0.15883335399785575,0.12665668140156008,0.20031145655040825,0.7649255090915901,0.0035290604842637685,0.8557866369740896,0.18924905062661954,0.330345,0.8129522249045606
0.6403162055335968,0.5875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8339553012571953,0.1317642973008458,0.5787473785598645,0.0,0.0,0.5110548528873563
0.12648221343873517,0.42916666666666664,0.0,0.0,0.0,0.019011402290039763,7.469260414755002e-05,0.011180129778946474,0.00015228048155922473,0.11231630462061852,0.08589974546170621,0.15979362312693435,0.08729481747523779,0.6156718454136716,0.38588206394450064,0.3908917336685133,0.15979362312693435,0.510924,0.150270453576333
0.06324110671936758,0.47083333333333327,0.0,0.0,0.0,0.039924098801596045,0.0006162144883928697,0.03229805331580289,0.0005663766924181112,0.008004168874264523,0.0016207452356120226,0.017673057678160763,0.0038971071017705325,0.787313499874655,0.17999966117631114,0.5483868323439602,0.017673057678160763,0.953704,0.1468893641738826
0.4624505928853755,0.4083333333333333,0.0,0.0,0.5,0.12167324842072122,0.0026777067674480046,0.08944103823157179,0.0022245857768352414,0.09269331585845349,0.05105352597530469,0.14801145212706027,0.07404528746597829,0.5167911190200618,0.4188231382697122,0.43833006578363126,0.14801145212706027,0.694627,0.11753062958100674
0.035573122529644265,0.3458333333333333,0.0,0.0,0.0,0.015209156052590152,0.00011950877164677863,0.01614907137842056,0.00014159399277228368,0.01575011851314799,0.0008103726178060113,0.03976433007044913,0.0046765271191672045,0.7257464832436386,0.2505876473353635,0.49715347464631904,0.03976433007044913,0.986111,0.14344783821806179
0.8221343873517786,0.0,0.0,0.0,0.0,0.028517120545338816,0.00025769321520835556,0.04844730357629991,0.002781119935368924,0.9868380692116786,0.9854132782927701,0.9948438918675315,0.9781699823227362,0.5093291830372263,0.4035294840138748,0.4705881247907971,0.9948438918675315,0.099836,0.10787756897321649
0.5375494071146245,0.3458333333333333,0.0,0.6666666666666667,0.0,0.057034377972911006,0.0008066809314744716,0.08198769291313933,0.002083840066939329,0.1479476311313126,0.1507297007534042,0.18114839385243456,0.10989856617750217,0.8059701868456011,0.32588168276785073,0.2941170443134388,0.18114839385243456,0.427811,0.2378900256183834
0.4782608695652174,0.49166666666666664,0.0,0.0,0.0,0.07794690338167556,0.0008701697458350056,0.44347773588955824,0.008615913959879682,0.3555394439641951,0.3419776677290663,0.40206178051415276,0.3187827941300261,0.6268664284914314,0.4388232653285955,0.2941170443134388,0.40206178051415276,0.248092,0.17575956996034686
0.11857707509881421,0.2375,0.0,0.0,0.0,0.9562729705497874,0.20505022597149594,0.4086963521472557,0.24427156593307514,0.32894509355567336,0.28119990372763676,0.39837960354962915,0.3008565055136227,0.3992538735658568,0.5423529611072758,0.35863350388348847,0.39837960354962915,0.413033,0.12347859370855474
0.7905138339920948,0.7166666666666667,0.0,0.0,0.0,0.06463887044781022,0.0019327974283011905,0.052173864434218356,0.0012903565529130872,0.36689997490309817,0.3460291296832494,0.4315165452750034,0.3180034512752883,0.5727606762018478,0.5282346015221654,0.20493343079056486,0.4315165452750034,0.30372,0.1783331598580412
0.8181818181818181,0.09583333333333333,0.0,0.0,0.0,0.0589353299888441,0.001745435698454601,0.00993790555920773,0.0003619975042017413,0.10069713616463569,0.07860638460809126,0.13917515524657198,0.0810600746373355,0.6492539155434445,0.3400000423529611,0.4307398438407257,0.13917515524657198,0.479958,0.14803597989477318
