ID-type,Right-Ascension,Declination,Scale_Factor,Blue_base_1,Blue_base_2,Red_base_1,Red_base_2,blue-band-flux_1,blue-band-flux_2,blue-band-flux_3,blue-band-flux_4,blue-band-flux_5,blue-band-flux_6,blue-band-flux_7,blue-band-flux_8,blue-band-flux_9,blue-band-flux_10,blue-band-flux_11,blue-band-flux_12,blue-band-flux_13,blue-band-flux_14,blue-band-flux_15,blue-band-flux_16,blue-band-flux_17,blue-band-flux_18,blue-band-flux_19,blue-band-flux_20,blue-band-flux_21,blue-band-flux_22,blue-band-flux_23,blue-band-flux_24,blue-band-flux_25,blue-band-flux_26,blue-band-flux_27,blue-band-flux_28,blue-band-flux_29,blue-band-flux_30,blue-band-flux_31,blue-band-flux_32,blue-band-flux_33,blue-band-flux_34,blue-band-flux_35,blue-band-flux_36,blue-band-flux_37,blue-band-flux_38,blue-band-flux_39,blue-band-flux_40,blue-band-flux_41,blue-band-flux_42,blue-band-flux_43,blue-band-flux_44,red-band-flux_1,red-band-flux_2,red-band-flux_3,red-band-flux_4,red-band-flux_5,red-band-flux_6,red-band-flux_7,red-band-flux_8,red-band-flux_9,red-band-flux_10,red-band-flux_11,red-band-flux_12,red-band-flux_13,red-band-flux_14,red-band-flux_15,red-band-flux_16,red-band-flux_17,red-band-flux_18,red-band-flux_19,red-band-flux_20,red-band-flux_21,red-band-flux_22,red-band-flux_23,red-band-flux_24,red-band-flux_25,red-band-flux_26,red-band-flux_27,red-band-flux_28,red-band-flux_29,red-band-flux_30,red-band-flux_31,red-band-flux_32,red-band-flux_33,red-band-flux_34,red-band-flux_35,red-band-flux_36,red-band-flux_37,red-band-flux_38,red-band-flux_39,red-band-flux_40,red-band-flux_41,red-band-flux_42,red-band-flux_43,red-band-flux_44,red-band-flux_45,red-band-flux_46,red-band-flux_47,red-band-flux_48,red-band-flux_49
1.0,0.7643242332322209,0.8127163789385338,0.0,0.31406300746995774,0.3339523367378521,0.22887742959143198,0.23509433962264148,0.42299376516229403,0.36457412371563697,0.351206763409312,0.3925177933209811,0.4475935191406195,0.5404576175081917,0.5118029758459962,0.5237193334481033,0.5605747264549399,0.5779232210815286,0.6143326161221067,0.574029342389738,0.5679001017163828,0.561675768871831,0.5583648954667269,0.5472358304851648,0.5518994468801101,0.5767279968661853,0.5977005949901716,0.6305914109728943,0.6541243851563026,0.677262931299138,0.7096146844732402,0.7156497862744872,0.738851959997477,0.6783921232762206,0.8046283701254804,0.714829334864181,0.7262751981838101,0.7238120899981145,0.7814331861658108,0.7137322453112647,0.8252791074245166,0.7210795762984917,0.6064209063996451,0.4903616498316412,0.5019726029163385,0.46050846916837057,0.4363862717666782,0.420239501951566,0.3647565555518627,0.40178409892282596,0.4039258702688514,0.401132891535569,0.6407993275190189,0.6707806615763657,0.7504578484257274,0.7524570233655605,0.8947138181764404,0.5967829587286142,0.49505161782654517,0.4319669766122919,0.3850112053713319,0.3219200352579022,0.2887054413470875,0.24666233380502112,0.18888885901721272,0.24222303641504445,0.23155513874908668,0.17451430265065593,0.27085639731748734,0.2677007549608232,0.1581604728850631,0.1684941850970535,0.1511216123644455,0.17821776342825607,0.1393389972194953,0.17095398409781015,0.14364577662181255,0.13768601043980358,0.13222166753085046,0.13614416860521744,0.15014385439185535,0.13435894035750442,0.14869203733016195,0.1499655278132665,0.12544566800707393,0.10665292095909303,0.09547176352738553,0.13420986608770666,0.10755762873561349,0.1313884218369975,0.11839801244461945,0.0971253997360983,0.1072149401229923,0.07710513584892666,0.07707950812502141,0.11689606227851519,0.10709432917907412,0.07082713990835975,0.08517686331231276,0.11133919262277468,0.0673925888220419
1.0,0.5183687226154365,0.4028932122582676,0.0,0.10068203962325431,0.13556174558960074,0.0860769535898453,0.08754716981132075,0.409522668716071,0.3680975154665623,0.3669817313093747,0.44027769176805165,0.5170844777925134,0.6487727408832165,0.6129635969201842,0.6162392744017586,0.6456940643306606,0.6617739139008496,0.6717077149752396,0.6230110684664623,0.58013478714125,0.5564406643568844,0.5312623062914033,0.5274822427835147,0.5578269728499358,0.5607164438339519,0.5900659490250534,0.6092428343690671,0.6201621961774658,0.6419651400342773,0.6626951364049208,0.6577757182663134,0.6829892754489043,0.6425187495340635,0.679491631466695,0.6111982984732389,0.6121205222189913,0.6139189035048398,0.6360913972456561,0.4869259298267301,0.5386768949737627,0.47702912895632144,0.3921727729352191,0.27770413651693115,0.32458217022789787,0.26331590934355403,0.2552057881749792,0.25144480987474815,0.2522196446837345,0.24123580382638227,0.22704118069405707,0.25377481364892623,0.6599145279630689,0.6410830668326182,0.6311360376549182,0.5831329075022991,0.5839886177074566,0.38479739982541505,0.3197690904562459,0.2928794022985085,0.2874464465897579,0.28065358446888977,0.26910341704414736,0.2287116541883707,0.19882579786500212,0.24066593190388574,0.2532300582862798,0.25493524040814913,0.2866162549929025,0.2964066147494405,0.26649122037640294,0.24415439456143573,0.27458567028896064,0.25332561662414255,0.23098815274073528,0.2469511143403046,0.24715206399590742,0.23317080936317666,0.20977475870617912,0.20641749678385307,0.23301375819024409,0.21848182886441458,0.21116454361470594,0.23619212065280773,0.18613574354121568,0.16567546114245102,0.17699414629983679,0.17293790178745336,0.16076095375803862,0.18537219309569467,0.16933706661884732,0.14606681105673172,0.13899843316533894,0.1632954399639858,0.12772260430689808,0.16276620518342927,0.14084200320943943,0.116994090488383,0.12918017039938445,0.1453078110737642,0.14021498316159145
0.75,0.41498146275699366,0.26518586732255467,0.0,0.2773627801234167,0.24295883627359952,0.19040063466878224,0.18075471698113205,0.22678919983525037,0.19945185462425735,0.1569333640559,0.20293410725128974,0.20901708642248756,0.27209557003983464,0.29033581550323045,0.32890424268616725,0.3984978682129416,0.48769955576293716,0.5500683169141471,0.5461912133944609,0.6528590037803671,0.6190305384988017,0.6164876417797152,0.5935221406302348,0.6542748836167436,0.6600911581146234,0.6945884787699758,0.7285446366423602,0.7245496876843538,0.7843970265283486,0.8221967981108933,0.8863784368022051,0.84999056367162,0.8184599784969513,0.99270989096675,0.9080391293828574,0.996960954105632,0.8927610368808773,0.9239260585751368,0.8471754221289549,0.9502792256318996,0.8033639989117857,0.7092451995005356,0.5363569571517746,0.5569527186255241,0.43469040054234004,0.45853112422889486,0.4971604367782473,0.4442969560673704,0.38620823666523396,0.32005516575378967,0.37040701239513435,0.7482682656366327,0.7925110780164795,0.8799970023519079,0.9911038578525826,0.998656871665068,0.7686789450783929,0.5885248524935995,0.4571447964436862,0.41317637146172853,0.38112003430357905,0.34765824096711156,0.29101581082059463,0.27221003536444854,0.25217559615980184,0.2951616168546369,0.2639969466873097,0.338930243364521,0.34859866832217945,0.2673776604127833,0.2571291968522921,0.2908209214096606,0.2537933737631328,0.20823360412157024,0.227928744012795,0.21698566573293412,0.20458216383698666,0.17086830888454846,0.1836359696700105,0.19236683422509637,0.1933676025841242,0.1797622081604428,0.1860375055421546,0.1692013496988244,0.13418592927564282,0.14666294221555004,0.15846964625308296,0.15426710539863586,0.17399637180825356,0.14314110015328382,0.12359480076730284,0.1523890611906077,0.16024536360235775,0.12278668990719807,0.14703611356675336,0.13374131806611012,0.10887673743268705,0.12378568669679323,0.14699456966617452,0.14499986582997845
0.75,0.5317660936973374,0.5393183116322986,0.0,0.1701851250405976,0.21788919839059115,0.19833399444664818,0.19283018867924526,0.4613282008842077,0.4287122689026485,0.43380343461260945,0.515122907121162,0.6275940319502521,0.764536426238207,0.7081714664084717,0.704919024117911,0.6864122595285332,0.7261395437497697,0.725523630634016,0.6351978935032313,0.6358803939070518,0.6257389855707592,0.631059152872341,0.5760082309508678,0.6145102566487366,0.6505314555480426,0.648557085005051,0.7119520166881503,0.8089650376883639,0.7742632610374338,0.8556632363032122,0.8751008753379401,0.8789995531705411,0.7900134784141043,0.8684164726106274,0.7769403720805295,0.8284788549842531,0.8152077347617549,0.6812762141045843,0.6010957975365517,0.6504322662567753,0.6172080574664082,0.3635226305613931,0.16300993579544343,0.23162651945218588,0.14298292917359606,0.13132579328714505,0.10627658084946895,0.08844886097170979,0.15502945054594697,0.10320548597084608,0.1490071427200942,0.7579123337886571,0.8054482194433265,0.8585543949847696,0.7868584719759093,0.7317738828320096,0.42919040551083243,0.24509043298992728,0.16380384054789865,0.13007554472038435,0.13052814384339168,0.09564579963956349,0.08816281036964035,0.06777178504788342,0.10223706370449842,0.061746164871740006,0.08081189470589584,0.08828837958250152,0.049223867487859785,0.08132647958879005,0.06817702782446436,0.08037957544230223,0.06465113663167629,0.01893150298867874,0.055833949452131285,0.08067538092379126,0.06018893640996975,0.05305082069700655,0.05094278712882028,0.09189748659503971,0.06188619661331318,0.06093185926578633,0.09052144470068849,0.07957468435084936,0.03576824994147704,0.03457999074095511,0.07728904492864283,0.05119353417814444,0.05309689810701283,0.04996440958103411,0.04559987882185801,0.05657746931772088,0.06121357032370296,0.04989504270031163,0.0527246180352711,0.05084259269693705,0.0219365632922286,0.0519292467931131,0.06561344124687087,0.05645939112652465
1.0,0.9791877317155375,0.8643908750743119,0.0,0.059434881455017866,0.07520891364902507,0.03094010313367711,0.038490566037735846,0.16732785239992717,0.13418116308281888,0.10364180259164368,0.15041940953130603,0.1702151391246819,0.2273394747866222,0.24789282455667655,0.3235274339344536,0.4168700117360228,0.5473820113061869,0.6525944394381827,0.7156911969108685,0.7420323453081819,0.7677702574091768,0.7893964703887189,0.7749216701327198,0.7993719016472328,0.7961968738376308,0.7898726013012487,0.7858772599967339,0.8055712990674941,0.8332289139933061,0.8473381745403823,0.8431908724867063,0.8280890948972093,0.7733567393432728,0.817131017547382,0.698486033191154,0.6963172237738536,0.6977852120476974,0.6637176831492173,0.5194561002455217,0.5476198608020645,0.4508283425501408,0.3296265887799855,0.2033761390785126,0.2036244018605921,0.18464241740007242,0.19005413201028876,0.17081631232283,0.16758892323145036,0.17684569299786457,0.16187601050162756,0.1890267908953671,0.8325427515537532,0.8195748781404256,0.784503957321314,0.6974601716137121,0.5860648147890412,0.31045858063470333,0.23220777878895982,0.20752335339836492,0.2035416312820938,0.21716951498234466,0.19421300608385844,0.17454257906037318,0.15710346022019547,0.1991199650479899,0.2403095549603284,0.26241328536465175,0.3547050265822412,0.393864757668439,0.4040986293310056,0.38842691572921373,0.4159571589411782,0.40913017488637715,0.3889687460259642,0.40333858447408666,0.3952978304040954,0.3803503946776271,0.3749502319225348,0.351924383973373,0.3638191860919762,0.3507738875324859,0.33599503152105625,0.3500058372175147,0.30995872857925094,0.286774368995967,0.2869268401537486,0.2923030371222397,0.2699311562379326,0.29375911230098645,0.27555465444699334,0.24501490622085492,0.24669836377746393,0.251777828742967,0.2245948023242934,0.23980312099583215,0.21433210648620177,0.20420900132080622,0.2055475433464031,0.22210611774204692,0.22346280612902258
1.0,0.7028142905291541,0.34018557590310883,0.0,0.008769080870412473,0.028783658310120704,0.010710035700119,0.025660377358490565,0.5378729718415243,0.46010353175201574,0.4364035074731487,0.4926618885281395,0.5764248656192681,0.6775649511679765,0.6425274268702544,0.6354688185361445,0.6573145493263217,0.6724744595739294,0.6805458620068043,0.6538552597016576,0.6339820517401196,0.6056787691783506,0.5956807476179313,0.567930908607916,0.5831609950819068,0.57725297638274,0.5869892136786583,0.6034325675572676,0.6119301610520929,0.6538149768505773,0.68368422475393,0.6635818876288432,0.678521070732859,0.6296477556904938,0.6611962545229513,0.6027714807659024,0.5884439195865273,0.6356227683610116,0.6383644459615987,0.5341169570024674,0.5930187533209402,0.47980357397329043,0.44318618668579,0.33981386774284894,0.37261206436896105,0.3423884475323356,0.3589776866646772,0.3389033134960592,0.318949265327676,0.30509516010602755,0.27442013662374387,0.3026105765645835,0.6527927977317497,0.6386259695578159,0.6397178698992341,0.5903523436685949,0.6145902803836675,0.4538177385351747,0.3795792284111309,0.3369956356282868,0.2950976258204057,0.2835759008573211,0.2469582837908041,0.18499638807436403,0.16214154637146153,0.17639143738571028,0.18890462898624588,0.17006453219584322,0.19148322370915283,0.17432021556614902,0.1540847150237377,0.13543593751336286,0.15031863869101136,0.13777228239176165,0.11825851839814455,0.13528157947862707,0.12612238853160937,0.1208348093993839,0.1097872853740955,0.10634664016549826,0.1370330320218302,0.12178009975802084,0.11437383601349188,0.13685619238982666,0.10642160011220678,0.08899373933037284,0.08709629093297529,0.10700413302617506,0.0882937407088203,0.10436649603613789,0.09115676576028504,0.06578145319732337,0.07700081784996846,0.0754390928030239,0.05979822619930916,0.08381332916299117,0.061830544293848815,0.04618940897715243,0.048042898814107074,0.07281346814338727,0.06433213096025527
1.0,0.3261712167172228,0.7166470444239803,0.0,0.36310490418967195,0.43330238316310743,0.3903213010710036,0.3841509433962264,0.2797231628397162,0.25470383505652255,0.2622480902935009,0.3048721513859625,0.33889059589898657,0.4123500043162619,0.4061489306098314,0.47311768381413527,0.543947407149834,0.6296667343435349,0.6970266272425528,0.7418883443986094,0.7739652438145783,0.8174642359948887,0.8162870429315197,0.8000635470546846,0.8198789653387712,0.7860750000963445,0.7667815471358796,0.8069099353539617,0.8307658587326218,0.8626763164907522,0.8983783326227135,0.8550392982034055,0.8656628224694028,0.8609043887073577,0.8718911673270235,0.7607257725720211,0.7484734424784593,0.716306634690845,0.6746025069601691,0.5167381330403639,0.6084919348367012,0.4729502685223145,0.341452455270314,0.27302748337286953,0.3343828036439002,0.26587451737140905,0.23407745746966946,0.2633173959205021,0.3231375068777441,0.278680373337005,0.21089238955735953,0.24950291545627334,0.803124713089367,0.8673677628665584,0.8687263949012856,0.7596666491268518,0.6419182099471034,0.3239690129956825,0.297585039350323,0.28700258852961436,0.24735993345920287,0.22864531851226122,0.16031841371557393,0.15338351125989458,0.10142619487844454,0.08523334110184261,0.08873723000850547,0.1010238862348774,0.17440550424074314,0.17574036049528258,0.21019437577245617,0.13602063285659427,0.1754879429759476,0.15422797421121248,0.1475040876810618,0.19466713031790667,0.17597742167260091,0.16831258336425758,0.1292004718501214,0.14258461162966207,0.1813543459214536,0.18360167611543024,0.1644978479429,0.14652628610028717,0.12472755857887102,0.11849602665337493,0.11087076992856358,0.14210834865910688,0.12293198488741582,0.137901569986778,0.10891093938039423,0.09787135952233433,0.0995919475127221,0.08622181227038651,0.1164210532370327,0.10007817209847289,0.053056528014222386,0.04623844592273994,0.08753825534616354,0.09642328709510088,0.08227318472848762
0.0,0.45997640714526455,0.14120437828575427,0.0,0.12536537836960052,0.14484679665738162,0.0531535105117017,0.0690566037735849,0.35412657535648534,0.31546769919043643,0.3031703206179191,0.37782584515461115,0.47047092090121556,0.5863972048993877,0.5608053970178749,0.5372619664565386,0.5541372741697265,0.5317567853696072,0.48132352493228736,0.45354799357458936,0.4220776863751956,0.4023367717950306,0.38491970011905075,0.36675760591166234,0.3828052019310493,0.40330352404508646,0.45397096227423056,0.46858670853624784,0.4805239625201836,0.5141986607523581,0.5443973072748105,0.5766876562366132,0.6012809320854622,0.5877294420129746,0.6544912666758628,0.5794098301812329,0.6430785587966558,0.6928621776948257,0.7958939252306918,0.6462607977033832,0.7253859515044477,0.6680890973379287,0.5496832299989449,0.4490487605212019,0.43796150518926197,0.45308402056047653,0.3822622761250529,0.33157060843911945,0.3260265065490895,0.33626713261478025,0.3056767289397614,0.34718593417545857,0.5518347895082889,0.5610031634567473,0.6160503420877941,0.6320362342849575,0.7040769257934544,0.5658154786732434,0.46814942216620337,0.3834206290350184,0.35382209941400217,0.35386349453992955,0.341884443790015,0.2958478098788911,0.2691087516574654,0.3169452546238859,0.37939521945750493,0.38075706353569233,0.4572486831388543,0.4721637450878017,0.4531465716714441,0.4190830140162842,0.4285920160375097,0.40882614666461536,0.36783681425836556,0.3643992520108848,0.35443839163832747,0.34900397525011306,0.33580162796091406,0.3058645629297494,0.33231956970384113,0.3266672244487113,0.31276835490217864,0.32751792744768693,0.3068633820781666,0.28800422364635825,0.27646508865230335,0.2767910332023658,0.2698521180792251,0.2903121051086062,0.2685444410315949,0.2463839692507489,0.25788775864705454,0.26628399461657165,0.2224150978709602,0.2550390605851053,0.22927771525617818,0.2126085371107389,0.230576120492068,0.21697851184778372,0.2505837104332677
0.0,0.5101112234580383,0.7084756431627169,0.0,0.7258850276063656,0.6886412875270814,0.335977786592622,0.33509433962264146,0.22023300352175335,0.19647747263333815,0.19502629884499212,0.2474499923788175,0.3286356014013676,0.41574774649012836,0.43043137055487396,0.537566043844123,0.5978633949241493,0.6643204397786044,0.7021552871524158,0.7195974095236879,0.7139707730707299,0.7483439750989433,0.6724834176817454,0.6800695868664761,0.6888204075827683,0.6886359347579721,0.7627192320512315,0.7128163462119366,0.7432951844153364,0.7712655473122771,0.811128661929248,0.8372210844575864,0.8428059326238214,0.7886851908587523,0.8172116685817219,0.7585030325215221,0.7246446954497666,0.7631905808851241,0.7739139896894149,0.663021930719415,0.7011548674402611,0.6053949561851654,0.41545719485824584,0.2079126326887336,0.348926469934759,0.3170310696473378,0.2778646774790471,0.26581377445375853,0.21322484038094391,0.22701933400556673,0.20276287786555505,0.26979884799296666,0.8456702670845169,0.8336571661237139,0.8488221850562458,0.7929231417197729,0.7511465666224452,0.41117770207337667,0.2863857867865809,0.21173676199830194,0.19554487179920488,0.19967086154042774,0.1824452061300167,0.17942428006583233,0.1405029412359827,0.16753566656636704,0.2230995931971641,0.1987093035439857,0.22420223818045742,0.29793596352618135,0.29302395093960953,0.2446542192407985,0.2806078361291263,0.2905122009182296,0.25779736532524367,0.28068899225257754,0.2549100473867776,0.23483685122520528,0.2216620764535691,0.23026835444770466,0.24018452839324997,0.2077502667482249,0.19889296105155924,0.22744486037055248,0.16657661914131477,0.17953228889156553,0.15872033912001338,0.17299110311610796,0.15488317580326422,0.19042796089868855,0.1557186803361562,0.1444123127943525,0.14705296636341855,0.15410666871668674,0.14215688187420894,0.1465541709946067,0.13578129595379407,0.13060546290626568,0.1092310516271663,0.14160047389269528,0.13090114678673564
1.0,0.07827772160431401,0.5376630491799457,0.0,0.06950308541734329,0.10244506344784896,0.03530345101150337,0.04188679245283018,0.3936386587812077,0.3626135951915082,0.33989925056090664,0.38622797667755393,0.4412178686839048,0.5292208000060329,0.5090822301209954,0.5145004890752176,0.541098855380092,0.5958099377365669,0.6170977252038653,0.6162430250476163,0.6428896111952473,0.6361085232975138,0.623567392070218,0.6037994211561398,0.5961364813291883,0.6138618697491334,0.6335099154105687,0.6378121100000274,0.6763538357653441,0.697622880335442,0.7371573629978183,0.743108849037366,0.7625059461051464,0.7243803756073893,0.7909171317984147,0.6919912049011308,0.7082145094014664,0.7149991635470524,0.7335445581337363,0.6223841233082423,0.7087780450865172,0.6360845639474265,0.5411110303628726,0.4174513536964368,0.4397315368137062,0.4201048725340681,0.4152670391995755,0.39856728374497596,0.3927825377306583,0.3752776626641847,0.3326412421046673,0.3456476975363761,0.6553227476365562,0.7020499137093114,0.7565050987617801,0.7390460510815897,0.765390649566054,0.5372595545430028,0.4458613046709966,0.4028587585474803,0.35276691248889863,0.31469022413336273,0.26388718136962425,0.20930533593527972,0.17473385397778238,0.21547656663716308,0.217328311099449,0.18421437601829493,0.22489788441473008,0.21952139553113947,0.1931186899446419,0.17108207245690388,0.1810557149809232,0.17423378589957755,0.15322626971082617,0.16869218114327506,0.15990325810184666,0.15913458717791673,0.14526056128009585,0.14285002357129517,0.1668510538050347,0.14825320929472544,0.15112490677345103,0.1669608272631015,0.1308893306268918,0.11582396997397522,0.11810989186707234,0.13390368858613066,0.11519702381965972,0.13333702804948008,0.10996530647174149,0.09276095111747554,0.10068540762831607,0.09702739975439902,0.08159547176220705,0.0984960663221042,0.08593416135357099,0.06202347562200533,0.06402928937009002,0.08998247507197905,0.07591128717844921
