col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,col_57,col_58,col_59,col_60
0.029108691855388225,0.44476997229420845,0.27496771459300384,0.10696186742030722,0.23965379434881062,0.010174656079469213,0.5766997107687142,0.47038878576558263,0.6940355000576768,0.6018048065326714,0.6939454853608811,0.6661688482825265,0.46951073950940025,0.20005437946820426,0.23621530382595646,0.15062259919049215,0.21652047498045346,0.15824471954974306,0.27575167811891804,0.31640376787627583,0.3709583315399588,0.1252147593828788,0.2958224641434451,0.3648421851468563,0.2314248789047314,0.16030600549514878,0.29598099127432154,0.15794629283995976,0.3152067162927633,0.3292644326648536,0.3311584518491968,0.17164758067540917,0.19187104193884932,0.08037959719511042,0.1279533284219422,0.2582539683547021,0.09675484883419753,0.10037326609889706,0.03705288412734922,0.22203574500933193,0.13086430968210797,0.24507102794481603,0.15422982657610512,0.25068834194133616,0.14403549463608895,0.05921631720226633,0.05512480711421579,0.17645322983661416,0.17537392925996273,0.1388915903835174,0.14918999255042834,0.18236446049877636,0.0842891757103851,0.1664594937675817,0.14832433632572414,0.07819702164704886,0.21978885374919943,0.14709985562801173,0.12318926755062284,0.11114839095488563
0.8804880280108784,0.052203281917618805,0.24801189862182293,0.1107673059952412,0.357291928775477,0.19612456295134462,0.6035356426047604,0.6141025590713408,0.6938949129080634,0.6386030953472268,0.7742304205589059,0.8168514968141347,0.4313766019016122,0.47958848928517595,0.25582958239559883,0.24966163087473248,0.37549782544957,0.34009941040549896,0.5372125352504269,0.4240748470596368,0.5352051381376641,0.599031830844408,0.361435486453144,0.3878122734544439,0.46812016012944835,0.5666092181977094,0.46203974477452053,0.3698461739300712,0.44948703499616216,0.5815851477501859,0.6325349850845072,0.48943575084835766,0.608844065384331,0.6135029424554759,0.4927018391537137,0.4604471854545946,0.5942794167686627,0.5965050959651126,0.45054965419216203,0.5418603716565427,0.5973405855935138,0.5609275460085513,0.4502894997549887,0.4402496587726743,0.5978118885298239,0.4033811770040453,0.4303127197039536,0.5750308897508881,0.4915331337518816,0.5582339363856662,0.4857389709515985,0.43523898142581424,0.48828090402766977,0.5655578747697395,0.44873753163829033,0.5266303786022889,0.47905793887214604,0.5665603816598948,0.5515433566938098,0.5411730849438201
0.710626335881037,0.4473764058077707,0.2496711486408143,0.15833156466080578,0.5111417829813056,0.19228098552429485,0.501530102184879,0.9097830224590789,0.7631467008882225,0.6702457228490717,0.9130037515989982,0.7069029667564117,0.6490197905082417,0.5315297476378917,0.6995030007501877,0.6907080615638455,0.4796410770132916,0.7058080587615606,0.6118467913836703,0.7049799668728911,0.6074087889700293,0.6603241643421924,0.5985643251998831,0.6034830653913101,0.5543862229834091,0.6303256062492812,0.7689378433299914,0.7085407003858657,0.7276563250504952,0.8012837294480561,0.7308183935843837,0.6649939692084166,0.697361229141785,0.7962044799601002,0.7200057104125447,0.7410460417358141,0.6712228863958396,0.7048692952703202,0.8477350096229894,0.7587372008847819,0.7025160220318313,0.665865686599005,0.6859951660025932,0.7884550714999591,0.8021868870950093,0.7056317817826148,0.7372809678639153,0.8637868073642516,0.8493509960629214,0.7526243140619712,0.7934256503454153,0.7375083466172396,0.7578537835980377,0.7971293729243999,0.8966347880348516,0.7505922082580359,0.7755348132017726,0.7416005485040609,0.7145887622697529,0.8594413540584656
0.10237111087084894,0.3297436841241339,0.4025980256923871,0.3314082729192033,0.430666360770267,0.30389994444989044,0.52885062997474,0.3936166455405602,0.6916815665013265,0.7351888512887526,0.6042510955600704,0.42243593387456,0.4170999540026433,0.17420344423001333,0.195952113028257,0.3318949960040217,0.3571118793979672,0.08745845774184724,0.300027803153672,0.27980176908331494,0.11446751122652471,0.38746135905879103,0.1791980185898462,0.3654865300732405,0.3723955323463587,0.38135081055199055,0.28832692328119497,0.30974559716508226,0.2046075996145155,0.3326849067446031,0.2912250996098769,0.3292910908132587,0.30370169785914436,0.31619056109500543,0.11355458045852651,0.11792598214888228,0.1523237330055916,0.12469921076188993,0.22946284014801305,0.06633395886045673,0.24937593089913265,0.1448423977545789,0.21543141909086005,0.22496512369431684,0.17727154115928434,0.13695651123602443,0.20533412625248157,0.16583024495008727,0.10206793047854906,0.27154467922803344,0.07645879231519599,0.2241367123932402,0.20575473698535834,0.14786030654601248,0.06899102826623207,0.2506526122549123,0.15173368250273553,0.15726386259316313,0.21006147257824087,0.17752839524389674
0.6016517103435659,0.15796280360722448,0.07994386537285147,0.06426425084617005,0.1768660913840825,0.13758046596738893,0.5185100391492479,0.530965116415966,0.6076284750259546,0.8511457205735591,0.44348773295208205,0.6625837807669848,0.6462570378866835,0.44672733129804376,0.2509752438109527,0.2689841192090542,0.5208048279906177,0.49580357714491907,0.5298036567766875,0.5930948855040983,0.49706125689253616,0.4788813097414653,0.4490945219282963,0.6041759093981748,0.3724942998539501,0.5734704112854754,0.44759159347604577,0.36835388793712626,0.4201356551726251,0.5155730611221361,0.524340487391897,0.5258198816740924,0.5006746692298155,0.5096475852638328,0.43451576233393885,0.3562589019191231,0.4505050710248193,0.5294465478018774,0.5434994736028238,0.5007179724026873,0.5233081476687015,0.5677250732000942,0.48803071177083496,0.5921662306932214,0.5690505506244696,0.561402896602593,0.5718760093621694,0.46617858581669064,0.6120996441909323,0.4432051475520927,0.5724897941415867,0.6058966408139812,0.47210389487650506,0.4363578988459461,0.4939025258325051,0.58609873624875,0.4902385824186444,0.47691803323035464,0.5371519621210545,0.4554272826301186
0.10081587504886103,0.5640292278689423,0.29179210996629523,0.16809836053365512,0.49214413641005916,0.374166748358004,0.6529720613261905,0.6488056228146254,0.542738493482524,0.7343534131063021,0.43852859922388127,0.7420850752670392,0.4821454564509836,0.44814888152664445,0.28468679669917485,0.5535299956173141,0.47218591184519143,0.48127033460797486,0.5725675550436244,0.4283978549798338,0.5343969240039597,0.5080100722347418,0.5702534208518932,0.5324111271671293,0.3399514568207369,0.4700280662647132,0.49535240579184364,0.35901704942659324,0.3317684518312922,0.36693048902364767,0.32711875260407786,0.3827154157298047,0.24817993529504487,0.2358017202616237,0.295766236326814,0.4036631747556857,0.29678674271087796,0.47146095283460504,0.289412199771898,0.3675110908835355,0.22523958134221064,0.3041913495299955,0.4115449829438185,0.262204823056323,0.25685784009507273,0.372760655134583,0.30156631196447636,0.4169911296389446,0.48414401758108333,0.2996381161891107,0.28860492055022247,0.4600040080393619,0.34862133838111636,0.3135374824133316,0.2986445063067032,0.3988370051075627,0.4272782493191977,0.36629295694636016,0.4369640103550784,0.3916697706875573
0.6290471477640367,0.5820205828661815,0.23542558763438937,0.08475478751726773,0.3194557510990068,0.3869963729046171,0.8237100971481339,0.7884890844089335,0.6432474910600992,0.8479437493295363,0.5719844776247758,0.7603075535757657,0.5077962608224793,0.5103483536911543,0.4364778694673668,0.41894287040140243,0.5649799648162626,0.7308731004056735,0.7037640174233095,0.5142491764749673,0.5410634950239834,0.5061360948516014,0.717098138190174,0.5287529108108837,0.634446744349763,0.5932342813535154,0.6988051728181106,0.6039056742815032,0.6087139467546222,0.831455373942563,0.8216253437798611,0.6365633766115835,0.7349772683437025,0.8319034109641462,0.660430890713912,0.7480713257775037,0.7379196863430216,0.7399435789197047,0.6840752139511621,0.856195401100653,0.7032036493453977,0.8009213660907222,0.7674244870234649,0.8633093728481956,0.8423100439321116,0.7988658310442203,0.8612914984723568,0.7182662961968009,0.7318912329866526,0.814376429746038,0.8843002946701203,0.8664408194694253,0.7364507411656509,0.8382225025819191,0.7113279436067019,0.778460557435483,0.8086535870193494,0.8546844249901697,0.706955132477258,0.8172875282111726
0.8440605793461355,0.26180231892996964,0.37392698500277866,0.18798196326374061,0.3246806589600508,0.1661275038394927,0.545231499500141,0.5047935985935114,0.7636297439150999,0.7293017752248694,0.6974785098233129,0.8172196929373523,0.6197648894607828,0.4584691588619323,0.251791072768192,0.3198716130861843,0.47254630082095384,0.34856500963256565,0.46184480544412226,0.5348087215222517,0.42546257107741164,0.4566657915439752,0.5557106802150922,0.4782930817909278,0.4057999642755823,0.5447269057258031,0.3777326473065932,0.4040197596639116,0.33293094774285326,0.5814728336759254,0.5592943853378253,0.39270224866602055,0.5080813096093847,0.5298932072199798,0.5733205108119462,0.5809389511066885,0.6011721507544324,0.6265203715414371,0.5409503646481828,0.4618909550981141,0.546637008270243,0.5028244633729922,0.563852170035918,0.42204144840520386,0.5089643393080291,0.557158396960566,0.46416534179020696,0.508200010404595,0.5297178831562555,0.4492772607755916,0.5512837711861739,0.5275419659183607,0.5753998132377224,0.5743879347077417,0.528660456020077,0.5827936412650216,0.4507244384768996,0.5872210662658732,0.40122932927999916,0.4895433280661005
0.8601202604812082,0.48444844583940583,0.2539572113404742,0.0838574189296365,0.22727979159574319,0.15456001045649104,0.7257377687218114,0.5062377609204965,0.7601907659476297,0.4842290725986027,0.5983459999068372,0.5062263902310463,0.3834811265276653,0.417055056256151,0.20097524381095278,0.5414969450101834,0.3432307955433933,0.4828941931052947,0.33987104632534976,0.4031404286318185,0.33398373050601854,0.5402546314574888,0.5321696629530921,0.4768681326168094,0.39374612547676335,0.49767105544888784,0.40961336232360096,0.4703094211254721,0.4686846369706975,0.47619574668642856,0.47260614034285264,0.5762594089232027,0.5004823930057921,0.4744437024427649,0.5749424152345298,0.54240037095869,0.41577121729988875,0.5611659535326824,0.5277106468950803,0.48690524008674835,0.4627675043733728,0.42811285157126133,0.5924946493696133,0.5647361693429501,0.4724817855063059,0.5938969391825115,0.4112557874460169,0.49516585829829485,0.4755986971360679,0.6036092765132265,0.5165735173613897,0.5896399666384773,0.5097506901801232,0.5966314274220688,0.41364528291745867,0.4072390765287504,0.5273503360345344,0.5128999253825793,0.4557714154345452,0.5308965185531158
0.9817945924367304,0.3764804194169349,0.05688228920527916,0.37813101581379394,0.18798937256701342,0.41163039571283844,0.6587566870425912,0.5043344491580298,0.667662792709655,0.6448737578139475,0.6522335809317008,0.5096984150771791,0.5340118428637138,0.41729148872660426,0.2550856464116028,0.38183505633040293,0.27607628029710707,0.2730876010546349,0.49137969840198065,0.2027400319572909,0.3422643386273751,0.3721455871207136,0.4753171292154407,0.30448854370887235,0.35866684879114874,0.2537796956174052,0.27237533081833765,0.15692699765301965,0.3696623157356409,0.43548495787813796,0.35405354607835227,0.231904170623037,0.377063088833418,0.2834393236286087,0.3572533897393376,0.37827399707776943,0.3579193816244547,0.35014947069306773,0.21078516056194885,0.1696244736076038,0.3323790664376257,0.3905820882194744,0.2493801784029675,0.365320000113036,0.1670346169121411,0.28284418695911484,0.178773777758932,0.2003198791504524,0.18977440936540294,0.21176143160223918,0.2999907735918844,0.3220858768168185,0.2700739914206287,0.23855820367359082,0.33394470435444285,0.30472353028357496,0.18634851075808695,0.2954901385526668,0.14316418693435629,0.26581288508129
