X1,X2
0.45836940008934984,0.7037174482901121
0.5786137167416818,0.4081942549288794
0.7336494503136737,0.6250454607002867
0.4187356042100506,0.5466347944148292
0.6350554592673818,0.718736439706495
0.4979304514006038,0.775473269094164
0.4118944930950021,0.5494249234792552
0.6637707992429648,0.334690350438544
0.6053298142082448,0.4554245400772893
0.5946132595397802,0.6082808461965588
0.5639054055204856,0.519635778915711
0.6113160979152066,0.5356448994906826
0.20607863238479268,0.7455618692736871
0.62027118784281,0.592665909722844
0.5343141738910148,0.46948969382819333
0.6866177779776743,0.7193606354862029
0.13571637727771296,0.75448525243582
0.42607810361086507,0.4489793744140802
0.7521884274874369,0.3340966539554193
0.43469444431263365,0.8673521560948079
0.7325976578474437,0.48032357923763036
0.4468078081701722,0.9800781282566398
0.572129073922632,0.41304601286768805
0.28072637283156243,0.4707805626300763
0.4257667766239689,0.4183921081698514
0.5162318492102171,0.6104441890691454
0.272294615946833,0.4822919818649646
0.5377920526545836,0.2346790119653035
0.30756535564701604,0.290662040156579
0.4946134343524971,0.20874923378247606
0.7621722176748413,0.587313947355356
0.351245616087136,0.7302760473701858
0.3151972797469626,0.5989072383874273
0.5310490219154084,0.48468419117351297
0.6159846944004668,0.3924891087023729
0.6298589351461168,0.2760217894425949
0.607350916006234,0.8074733960667632
0.30154970304870077,0.880518724934451
0.3194656829151562,0.6507354457801644
0.5545180737407087,0.5302397057998881
0.366107002936498,0.579317652851621
0.2617324909911248,0.5708194957886424
0.7621829938716799,0.31871283938274864
0.5865788803307448,0.0
0.6596795935334254,0.8947360003014548
0.5612375003795268,0.5318871230896332
0.5070142710006805,0.473668382930719
0.46644662970382667,0.9370866515539167
0.6708351515630187,0.29282372423360836
0.7177459589986775,0.4949879220690549
0.3364735503695442,0.4239374105570163
0.7850462109194776,0.5137789511096117
0.25474740510404603,0.3627812139055607
0.496224686425215,0.45884647290756875
0.8734039514492029,0.29257739713046776
0.3838678139000742,0.57455151509547
0.6224964430851134,0.4111489664369185
0.4498615631784714,0.4595197643603691
0.20251687867396434,0.7880857150280306
0.5526942585738905,0.7333321893265465
0.17302073016145247,0.5127286070560577
0.5639568587152569,0.5575790254503705
1.0,0.7821225531141409
0.7847340100769704,0.6568734228457865
0.8830286136835674,0.687724554082586
0.705364860432066,0.8963139681827249
0.051168448960712265,0.35022250793952203
0.6684251693520754,0.543895824330555
0.6970015466548101,0.73366928208319
0.542184169408992,0.4214015899439876
0.29171523081608397,0.5520740679721042
0.7748576266452448,0.5596418368344636
0.2356753258274441,0.6026164829494711
0.5265681815141187,0.7185198815655081
0.5965584242243258,0.4768339445310303
0.4862007287769246,0.5177457625238956
0.3514312756408675,0.632139438388624
0.7032857456305515,0.18381487550925635
0.5010441588888493,0.625594308955936
0.6486774139785376,0.7188520915900363
0.7423870149105136,0.36072044555335453
0.6449503643845732,0.456429671176226
0.05613565029753237,0.5104836522959754
0.4098543059775883,0.6165215599745133
0.4538660589815401,0.7305551299813171
0.6014163588623435,0.4456338761676436
0.4563886259691156,0.6053850964529436
0.6808715812512107,0.5535120414986627
0.6462271484555462,0.5972134981055182
0.33129968225209727,0.48922435771462125
0.3931532599945397,0.5159339733510986
0.390865972864506,0.504014263013697
0.5595473740179913,0.6467880112007032
0.54049606360471,0.5870920660737808
0.3259844076657099,0.5091389618642219
0.7030648960458414,0.2882264719690173
0.38808687241355333,0.43858357219235083
0.2319967538110655,0.8457706953309154
0.39900673827610866,0.6815923168339095
0.4921669050819817,0.36263499090133205
0.8137481696306154,0.5466521078293526
0.4425466798243072,0.8685603770070682
0.6955366057074023,0.7142116245000817
0.882622836999083,0.58783433956684
0.6639072868832231,0.941068072505918
0.5659130583796237,0.5608601586629506
0.49880399023252886,0.23525433762816012
0.8048647088192289,0.5956624996014044
0.40370835130122396,0.8000312963638322
0.29911100818085723,0.3673640864446275
0.2029979633775516,0.5832286158976107
0.3096528524094817,0.616009541955019
0.6470958884351131,0.4963381354435109
0.6867911310257485,0.24374488885458373
0.5816339901247781,0.6720793536789732
0.3942401946778001,0.5542312328901503
0.9075920728292712,0.38260587168932325
0.5183272869402639,0.6318517324535032
0.6587666884532442,0.5502404164389544
0.5263006068634162,0.2863454111669469
0.4633585910262647,0.5660821310633004
0.53791488914525,0.3810210370893228
0.4175780091441828,0.49076959551613464
0.6209278068139834,0.569436372462623
0.6357360331835162,0.6459288155288867
0.5906567530568951,0.7786814084321596
0.3918356149336535,0.624461174013314
0.4591969882253483,0.44616511585720037
0.8587570122762351,0.35572556178672743
0.37902762425992553,0.5403354245926982
0.667578907866589,0.4625930583480496
0.3304122131995218,0.6362173049556561
0.5251185210176522,0.4952176900085146
0.5505443737431963,0.4774403211111219
0.545615609784887,0.6525904202814641
0.34370325196860185,0.703402221476446
0.6309046327436441,0.2757891863302098
0.31814419944825023,0.6287956989011627
0.9266715942811186,0.5825161937277621
0.5077608898252339,0.49997972451481754
